Country,Code,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Switzerland,CHE,27/6/2020,,2.7621949,2.059,0.016248206
Switzerland,CHE,28/6/2020,,5.6543756,2.059,0.03249641
Switzerland,CHE,29/6/2020,,5.6543756,2.059,0.03249641
Switzerland,CHE,30/6/2020,,5.6543756,2.631,0.03249641
Switzerland,CHE,1/7/2020,,5.6543756,2.631,0.03249641
Switzerland,CHE,2/7/2020,,5.6543756,3.089,0.03249641
Switzerland,CHE,3/7/2020,,5.6543756,2.86,0.03249641
Switzerland,CHE,4/7/2020,,5.6543756,2.86,0.03249641
Switzerland,CHE,5/7/2020,,10.886297,2.86,0.03249641
Switzerland,CHE,6/7/2020,,10.886297,2.517,0.03249641
Switzerland,CHE,7/7/2020,,10.886297,2.288,0.03249641
Switzerland,CHE,8/7/2020,,10.886297,1.945,0.03249641
Switzerland,CHE,9/7/2020,,10.886297,2.517,0.03249641
Switzerland,CHE,10/7/2020,,10.886297,2.746,0.03249641
Switzerland,CHE,11/7/2020,,10.886297,2.746,0.03249641
Switzerland,CHE,12/7/2020,,10.1551285,2.975,0.048744615
Switzerland,CHE,13/7/2020,,10.1551285,2.975,0.048744615
Switzerland,CHE,14/7/2020,,10.1551285,2.975,0.048744615
Switzerland,CHE,15/7/2020,,10.1551285,3.318,0.048744615
Switzerland,CHE,16/7/2020,,10.1551285,3.203,0.048744615
Switzerland,CHE,17/7/2020,,10.1551285,2.975,0.048744615
Switzerland,CHE,18/7/2020,,10.1551285,2.975,0.048744615
Switzerland,CHE,19/7/2020,,11.698708,2.975,0.06499282
Switzerland,CHE,20/7/2020,,11.698708,3.661,0.06499282
Switzerland,CHE,21/7/2020,,11.698708,3.089,0.06499282
Switzerland,CHE,22/7/2020,,11.698708,2.86,0.06499282
Switzerland,CHE,23/7/2020,,11.698708,2.517,0.06499282
Switzerland,CHE,24/7/2020,,11.698708,2.746,0.06499282
Switzerland,CHE,25/7/2020,,11.698708,2.746,0.06499282
Switzerland,CHE,26/7/2020,,13.144798,2.746,0.08124103
Switzerland,CHE,27/7/2020,,13.144798,2.746,0.08124103
Switzerland,CHE,28/7/2020,,13.144798,3.089,0.08124103
Switzerland,CHE,29/7/2020,,13.144798,2.86,0.08124103
Switzerland,CHE,30/7/2020,,13.144798,4.119,0.08124103
Switzerland,CHE,31/7/2020,,13.144798,4.462,0.08124103
Switzerland,CHE,1/8/2020,,13.144798,4.462,0.08124103
Switzerland,CHE,2/8/2020,,18.392967,4.462,0.08124103
Switzerland,CHE,3/8/2020,,18.392967,4.691,0.08124103
Switzerland,CHE,4/8/2020,,18.392967,5.034,0.08124103
Switzerland,CHE,5/8/2020,,18.392967,4.462,0.08124103
Switzerland,CHE,6/8/2020,,18.392967,4.233,0.08124103
Switzerland,CHE,7/8/2020,,18.392967,3.89,0.08124103
Switzerland,CHE,8/8/2020,,18.392967,3.203,0.08124103
Switzerland,CHE,9/8/2020,,17.548061,3.203,0.08124103
Switzerland,CHE,10/8/2020,,17.548061,3.776,0.08124103
Switzerland,CHE,11/8/2020,,17.548061,3.776,0.08124103
Switzerland,CHE,12/8/2020,,17.548061,3.432,0.08124103
Switzerland,CHE,13/8/2020,,17.548061,3.776,0.08124103
Switzerland,CHE,14/8/2020,,17.548061,3.89,0.08124103
Switzerland,CHE,15/8/2020,,17.548061,3.89,0.08124103
Switzerland,CHE,16/8/2020,,24.973492,3.776,0.08124103
Switzerland,CHE,17/8/2020,,24.973492,3.203,0.08124103
Switzerland,CHE,18/8/2020,,24.973492,3.547,0.08124103
Switzerland,CHE,19/8/2020,,24.973492,3.776,0.08124103
Switzerland,CHE,20/8/2020,,24.973492,3.203,0.08124103
Switzerland,CHE,21/8/2020,,24.973492,3.547,0.08124103
Switzerland,CHE,22/8/2020,,24.973492,3.547,0.08124103
Switzerland,CHE,23/8/2020,,30.156668,3.432,0.048744615
Switzerland,CHE,24/8/2020,,30.156668,3.203,0.048744615
Switzerland,CHE,25/8/2020,,30.156668,3.203,0.048744615
Switzerland,CHE,26/8/2020,,30.156668,3.318,0.048744615
Switzerland,CHE,27/8/2020,,30.156668,3.547,0.048744615
Switzerland,CHE,28/8/2020,,30.156668,3.432,0.048744615
Switzerland,CHE,29/8/2020,,30.156668,3.432,0.048744615
Switzerland,CHE,30/8/2020,,33.86126,3.432,0.08124103
Switzerland,CHE,31/8/2020,,33.86126,3.776,0.08124103
Switzerland,CHE,1/9/2020,,33.86126,3.89,0.08124103
Switzerland,CHE,2/9/2020,,33.86126,3.661,0.08124103
Switzerland,CHE,3/9/2020,,33.86126,4.004,0.08124103
Switzerland,CHE,4/9/2020,,33.86126,3.203,0.08124103
Switzerland,CHE,5/9/2020,,33.86126,3.203,0.08124103
Switzerland,CHE,6/9/2020,,39.515633,3.203,0.17873025
Switzerland,CHE,7/9/2020,,39.515633,3.547,0.17873025
Switzerland,CHE,8/9/2020,,39.515633,3.089,0.17873025
Switzerland,CHE,9/9/2020,,39.515633,3.203,0.17873025
Switzerland,CHE,10/9/2020,,39.515633,2.975,0.17873025
Switzerland,CHE,11/9/2020,,39.515633,2.975,0.17873025
Switzerland,CHE,12/9/2020,,39.515633,2.975,0.17873025
Switzerland,CHE,13/9/2020,,45.364986,2.975,0.3249641
Switzerland,CHE,14/9/2020,,45.364986,1.831,0.3249641
Switzerland,CHE,15/9/2020,,45.364986,1.945,0.3249641
Switzerland,CHE,16/9/2020,,45.364986,3.432,0.3249641
Switzerland,CHE,17/9/2020,,45.364986,3.089,0.3249641
Switzerland,CHE,18/9/2020,,45.364986,3.203,0.3249641
Switzerland,CHE,19/9/2020,,45.364986,3.089,0.3249641
Switzerland,CHE,20/9/2020,,47.818466,3.203,0.2599713
Switzerland,CHE,21/9/2020,,47.818466,3.776,0.2599713
Switzerland,CHE,22/9/2020,,47.818466,4.348,0.2599713
Switzerland,CHE,23/9/2020,,47.818466,4.004,0.2599713
Switzerland,CHE,24/9/2020,,47.818466,3.661,0.2599713
Switzerland,CHE,25/9/2020,,47.818466,4.462,0.2599713
Switzerland,CHE,26/9/2020,,47.818466,4.119,0.2599713
Switzerland,CHE,27/9/2020,,37.38712,4.004,0.19497846
Switzerland,CHE,28/9/2020,,37.38712,3.89,0.19497846
Switzerland,CHE,29/9/2020,,37.38712,3.776,0.19497846
Switzerland,CHE,30/9/2020,,37.38712,3.547,0.19497846
Switzerland,CHE,1/10/2020,,37.38712,3.89,0.19497846
Switzerland,CHE,2/10/2020,,37.38712,3.318,0.19497846
Switzerland,CHE,3/10/2020,,37.38712,3.318,0.19497846
Switzerland,CHE,4/10/2020,,53.115383,3.318,0.17873025
Switzerland,CHE,5/10/2020,,53.115383,4.004,0.17873025
Switzerland,CHE,6/10/2020,,53.115383,4.119,0.17873025
Switzerland,CHE,7/10/2020,,53.115383,4.004,0.17873025
Switzerland,CHE,8/10/2020,,53.115383,4.691,0.17873025
Switzerland,CHE,9/10/2020,,53.115383,4.805,0.17873025
Switzerland,CHE,10/10/2020,,53.115383,5.034,0.17873025
Switzerland,CHE,11/10/2020,,134.11269,5.034,0.2599713
Switzerland,CHE,12/10/2020,,134.11269,4.92,0.2599713
Switzerland,CHE,13/10/2020,,134.11269,5.721,0.2599713
Switzerland,CHE,14/10/2020,,134.11269,5.263,0.2599713
Switzerland,CHE,15/10/2020,,134.11269,6.407,0.2599713
Switzerland,CHE,16/10/2020,,134.11269,6.979,0.2599713
Switzerland,CHE,17/10/2020,,134.11269,7.551,0.2599713
Switzerland,CHE,18/10/2020,,300.72177,8.466,0.7311692
Switzerland,CHE,19/10/2020,,300.72177,10.526,0.7311692
Switzerland,CHE,20/10/2020,,300.72177,11.555,0.7311692
Switzerland,CHE,21/10/2020,,300.72177,13.5,0.7311692
Switzerland,CHE,22/10/2020,,300.72177,14.645,0.7311692
Switzerland,CHE,23/10/2020,,300.72177,16.818,0.7311692
Switzerland,CHE,24/10/2020,,300.72177,17.276,0.7311692
Switzerland,CHE,25/10/2020,,621.52637,17.848,2.1285148
Switzerland,CHE,26/10/2020,,621.52637,21.624,2.1285148
Switzerland,CHE,27/10/2020,,621.52637,25.17,2.1285148
Switzerland,CHE,28/10/2020,,621.52637,25.056,2.1285148
Switzerland,CHE,29/10/2020,,621.52637,27.344,2.1285148
Switzerland,CHE,30/10/2020,,621.52637,29.175,2.1285148
Switzerland,CHE,31/10/2020,,621.52637,32.378,2.1285148
Switzerland,CHE,1/11/2020,,900.2318,34.209,4.679483
Switzerland,CHE,2/11/2020,,900.2318,37.87,4.679483
Switzerland,CHE,3/11/2020,,900.2318,41.874,4.679483
Switzerland,CHE,4/11/2020,,900.2318,44.734,4.679483
Switzerland,CHE,5/11/2020,,900.2318,48.052,4.679483
Switzerland,CHE,6/11/2020,,900.2318,50.684,4.679483
Switzerland,CHE,7/11/2020,,900.2318,51.713,4.679483
Switzerland,CHE,8/11/2020,,842.3394,52.4,8.627797
Switzerland,CHE,9/11/2020,,842.3394,52.972,8.627797
Switzerland,CHE,10/11/2020,,842.3394,56.29,8.627797
Switzerland,CHE,11/11/2020,,842.3394,56.404,8.627797
Switzerland,CHE,12/11/2020,,842.3394,57.434,8.627797
Switzerland,CHE,13/11/2020,,842.3394,56.061,8.627797
Switzerland,CHE,14/11/2020,,842.3394,57.777,8.627797
Switzerland,CHE,15/11/2020,,654.05524,58.692,10.31761
Switzerland,CHE,16/11/2020,,654.05524,59.837,10.31761
Switzerland,CHE,17/11/2020,,654.05524,61.095,10.31761
Switzerland,CHE,18/11/2020,,654.05524,60.637,10.31761
Switzerland,CHE,19/11/2020,,654.05524,60.065,10.31761
Switzerland,CHE,20/11/2020,,654.05524,61.095,10.31761
Switzerland,CHE,21/11/2020,,654.05524,60.065,10.31761
Switzerland,CHE,22/11/2020,,496.4639,60.752,10.31761
Switzerland,CHE,23/11/2020,,496.4639,60.065,10.31761
Switzerland,CHE,24/11/2020,,496.4639,58.12,10.31761
Switzerland,CHE,25/11/2020,,496.4639,58.006,10.31761
Switzerland,CHE,26/11/2020,,496.4639,56.748,10.31761
Switzerland,CHE,27/11/2020,,496.4639,55.718,10.31761
Switzerland,CHE,28/11/2020,,496.4639,55.718,10.31761
Switzerland,CHE,29/11/2020,,428.27017,56.404,10.090136
Switzerland,CHE,30/11/2020,,428.27017,55.031,10.090136
Switzerland,CHE,1/12/2020,,428.27017,54.917,10.090136
Switzerland,CHE,2/12/2020,,428.27017,55.947,10.090136
Switzerland,CHE,3/12/2020,,428.27017,54.345,10.090136
Switzerland,CHE,4/12/2020,,428.27017,53.086,10.090136
Switzerland,CHE,5/12/2020,,428.27017,54.116,10.090136
Switzerland,CHE,6/12/2020,,439.17273,52.972,10.057639
Switzerland,CHE,7/12/2020,,439.17273,52.4,10.057639
Switzerland,CHE,8/12/2020,,439.17273,52.743,10.057639
Switzerland,CHE,9/12/2020,,439.17273,52.743,10.057639
Switzerland,CHE,10/12/2020,,439.17273,53.887,10.057639
Switzerland,CHE,11/12/2020,,439.17273,53.658,10.057639
Switzerland,CHE,12/12/2020,,439.17273,53.086,10.057639
Switzerland,CHE,13/12/2020,,485.05768,53.658,9.6189375
Switzerland,CHE,14/12/2020,,485.05768,54.574,9.6189375
Switzerland,CHE,15/12/2020,,485.05768,53.658,9.6189375
Switzerland,CHE,16/12/2020,,485.05768,54.574,9.6189375
Switzerland,CHE,17/12/2020,,485.05768,54.116,9.6189375
Switzerland,CHE,18/12/2020,,485.05768,51.828,9.6189375
Switzerland,CHE,19/12/2020,,485.05768,51.485,9.6189375
Switzerland,CHE,20/12/2020,,477.53476,51.256,10.236369
Switzerland,CHE,21/12/2020,1.13737e-05,477.53476,50.913,10.236369
Switzerland,CHE,22/12/2020,3.41212e-05,477.53476,50.913,10.236369
Switzerland,CHE,23/12/2020,0.00489071,477.53476,51.256,10.236369
Switzerland,CHE,24/12/2020,0.007904752,477.53476,51.141,10.236369
Switzerland,CHE,25/12/2020,0.007916126,477.53476,50.569,10.236369
Switzerland,CHE,26/12/2020,0.012875077,477.53476,51.37,10.236369
Switzerland,CHE,27/12/2020,,386.46356,52.514,9.748923
Switzerland,CHE,28/12/2020,0.031380158,386.46356,50.913,9.748923
Switzerland,CHE,29/12/2020,0.050670028,386.46356,49.997,9.748923
Switzerland,CHE,30/12/2020,0.06970967,386.46356,48.51,9.748923
Switzerland,CHE,31/12/2020,0.07258723,386.46356,48.51,9.748923
Switzerland,CHE,1/1/2021,0.07271234,386.46356,48.167,9.748923
Switzerland,CHE,2/1/2021,0.07275784,386.46356,48.167,9.748923
Switzerland,CHE,3/1/2021,0.0728147,378.40445,48.968,9.326469
Switzerland,CHE,4/1/2021,0.11468145,378.40445,49.654,9.326469
Switzerland,CHE,5/1/2021,0.19590136,378.40445,50.684,9.326469
Switzerland,CHE,6/1/2021,0.26241502,378.40445,50.112,9.326469
Switzerland,CHE,7/1/2021,0.34448794,378.40445,48.052,9.326469
Switzerland,CHE,8/1/2021,0.43609208,378.40445,46.679,9.326469
Switzerland,CHE,9/1/2021,0.46053424,378.40445,45.306,9.326469
Switzerland,CHE,10/1/2021,0.46092096,373.09128,45.078,6.9542317
Switzerland,CHE,11/1/2021,0.54448384,373.09128,45.764,6.9542317
Switzerland,CHE,12/1/2021,0.66270256,373.09128,43.476,6.9542317
Switzerland,CHE,13/1/2021,0.78871226,373.09128,42.789,6.9542317
Switzerland,CHE,14/1/2021,0.9090578,373.09128,43.362,6.9542317
Switzerland,CHE,15/1/2021,1.0315075,373.09128,42.561,6.9542317
Switzerland,CHE,16/1/2021,1.0811881,373.09128,41.645,6.9542317
Switzerland,CHE,17/1/2021,1.0887516,253.45575,41.073,6.450537
Switzerland,CHE,18/1/2021,1.2278069,253.45575,39.586,6.450537
Switzerland,CHE,19/1/2021,1.4244477,253.45575,38.9,6.450537
Switzerland,CHE,20/1/2021,1.6569496,253.45575,37.641,6.450537
Switzerland,CHE,21/1/2021,1.9203997,253.45575,36.611,6.450537
Switzerland,CHE,22/1/2021,2.1457477,253.45575,37.87,6.450537
Switzerland,CHE,23/1/2021,2.2118747,253.45575,36.039,6.450537
Switzerland,CHE,24/1/2021,2.2253184,221.75551,35.238,5.1994257
Switzerland,CHE,25/1/2021,2.422016,221.75551,34.094,5.1994257
Switzerland,CHE,26/1/2021,2.706041,221.75551,33.179,5.1994257
Switzerland,CHE,27/1/2021,2.9831736,221.75551,32.378,5.1994257
Switzerland,CHE,28/1/2021,3.2872508,221.75551,32.721,5.1994257
Switzerland,CHE,29/1/2021,3.5595722,221.75551,33.637,5.1994257
Switzerland,CHE,30/1/2021,3.631443,221.75551,31.005,5.1994257
Switzerland,CHE,31/1/2021,3.6484013,186.91936,32.035,4.289526
Switzerland,CHE,1/2/2021,3.8336568,186.91936,32.493,4.289526
Switzerland,CHE,2/2/2021,4.0558767,186.91936,30.662,4.289526
Switzerland,CHE,3/2/2021,4.275197,186.91936,30.204,4.289526
Switzerland,CHE,4/2/2021,4.5098715,186.91936,29.747,4.289526
Switzerland,CHE,5/2/2021,4.731989,186.91936,29.403,4.289526
Switzerland,CHE,6/2/2021,4.770137,186.91936,28.488,4.289526
Switzerland,CHE,7/2/2021,4.783728,164.54558,28.259,2.8109396
Switzerland,CHE,8/2/2021,4.9939265,164.54558,28.946,2.8109396
Switzerland,CHE,9/2/2021,5.2829676,164.54558,28.603,2.8109396
Switzerland,CHE,10/2/2021,5.5870557,164.54558,28.374,2.8109396
Switzerland,CHE,11/2/2021,5.8993106,164.54558,27.573,2.8109396
Switzerland,CHE,12/2/2021,6.199327,164.54558,26.658,2.8109396
Switzerland,CHE,13/2/2021,6.278318,164.54558,25.513,2.8109396
Switzerland,CHE,14/2/2021,6.293638,130.83055,25.17,2.0472739
Switzerland,CHE,15/2/2021,6.5089774,130.83055,26.2,2.0472739
Switzerland,CHE,16/2/2021,6.793332,130.83055,24.713,2.0472739
Switzerland,CHE,17/2/2021,7.068338,130.83055,23.797,2.0472739
Switzerland,CHE,18/2/2021,7.393422,130.83055,23.912,2.0472739
Switzerland,CHE,19/2/2021,7.67151,130.83055,23.454,2.0472739
Switzerland,CHE,20/2/2021,7.7540836,130.83055,22.424,2.0472739
Switzerland,CHE,21/2/2021,7.7729073,112.69755,22.653,1.5760759
Switzerland,CHE,22/2/2021,8.000109,112.69755,22.31,1.5760759
Switzerland,CHE,23/2/2021,8.302583,112.69755,21.509,1.5760759
Switzerland,CHE,24/2/2021,8.624425,112.69755,21.852,1.5760759
Switzerland,CHE,25/2/2021,8.960508,112.69755,22.196,1.5760759
Switzerland,CHE,26/2/2021,9.242225,112.69755,21.051,1.5760759
Switzerland,CHE,27/2/2021,9.316529,112.69755,20.365,1.5760759
Switzerland,CHE,28/2/2021,9.339231,116.84084,20.479,1.0886297
Switzerland,CHE,1/3/2021,9.593002,116.84084,19.793,1.0886297
Switzerland,CHE,2/3/2021,9.886695,116.84084,21.051,1.0886297
Switzerland,CHE,3/3/2021,10.24863,116.84084,19.679,1.0886297
Switzerland,CHE,4/3/2021,10.63056,116.84084,19.907,1.0886297
Switzerland,CHE,5/3/2021,10.962037,116.84084,19.335,1.0886297
Switzerland,CHE,6/3/2021,11.033544,116.84084,19.335,1.0886297
Switzerland,CHE,7/3/2021,11.055847,122.608955,20.022,1.0073887
Switzerland,CHE,8/3/2021,11.321993,122.608955,20.365,1.0073887
Switzerland,CHE,9/3/2021,11.668562,122.608955,19.564,1.0073887
Switzerland,CHE,10/3/2021,12.012357,122.608955,19.907,1.0073887
Switzerland,CHE,11/3/2021,12.378796,122.608955,18.992,1.0073887
Switzerland,CHE,12/3/2021,12.692484,122.608955,17.734,1.0073887
Switzerland,CHE,13/3/2021,12.760885,122.608955,19.907,1.0073887
Switzerland,CHE,14/3/2021,12.777116,140.74196,19.107,1.2186154
Switzerland,CHE,15/3/2021,13.017295,140.74196,19.679,1.2186154
Switzerland,CHE,16/3/2021,13.344495,140.74196,19.107,1.2186154
Switzerland,CHE,17/3/2021,13.702642,140.74196,18.191,1.2186154
Switzerland,CHE,18/3/2021,14.0814,140.74196,18.077,1.2186154
Switzerland,CHE,19/3/2021,14.3982725,140.74196,18.534,1.2186154
Switzerland,CHE,20/3/2021,14.468835,140.74196,19.107,1.2186154
Switzerland,CHE,21/3/2021,14.484087,169.12756,19.679,1.0398852
Switzerland,CHE,22/3/2021,14.767237,169.12756,18.534,1.0398852
Switzerland,CHE,23/3/2021,15.136326,169.12756,19.221,1.0398852
Switzerland,CHE,24/3/2021,15.536329,169.12756,19.107,1.0398852
Switzerland,CHE,25/3/2021,15.981748,169.12756,18.763,1.0398852
Switzerland,CHE,26/3/2021,16.39359,169.12756,18.306,1.0398852
Switzerland,CHE,27/3/2021,16.508091,169.12756,18.992,1.0398852
Switzerland,CHE,28/3/2021,16.548899,200.24287,18.878,0.94239587
Switzerland,CHE,29/3/2021,16.926428,200.24287,18.649,0.94239587
Switzerland,CHE,30/3/2021,17.39869,200.24287,19.564,0.94239587
Switzerland,CHE,31/3/2021,17.839956,200.24287,18.878,0.94239587
Switzerland,CHE,1/4/2021,18.313501,200.24287,18.534,0.94239587
Switzerland,CHE,2/4/2021,18.432346,200.24287,18.763,0.94239587
Switzerland,CHE,3/4/2021,18.505512,200.24287,20.251,0.94239587
Switzerland,CHE,4/4/2021,18.525326,199.1705,20.365,1.1373744
Switzerland,CHE,5/4/2021,18.592453,199.1705,21.166,1.1373744
Switzerland,CHE,6/4/2021,19.028399,199.1705,20.823,1.1373744
Switzerland,CHE,7/4/2021,19.557835,199.1705,22.196,1.1373744
Switzerland,CHE,8/4/2021,20.150623,199.1705,21.852,1.1373744
Switzerland,CHE,9/4/2021,20.694435,199.1705,22.424,1.1373744
Switzerland,CHE,10/4/2021,20.86072,199.1705,22.768,1.1373744
Switzerland,CHE,11/4/2021,20.907557,227.10117,22.996,1.0723815
Switzerland,CHE,12/4/2021,21.412495,227.10117,23.225,1.0723815
Switzerland,CHE,13/4/2021,22.02961,227.10117,24.713,1.0723815
Switzerland,CHE,14/4/2021,22.676117,227.10117,25.285,1.0723815
Switzerland,CHE,15/4/2021,23.339058,227.10117,26.658,1.0723815
Switzerland,CHE,16/4/2021,23.959951,227.10117,27.916,1.0723815
Switzerland,CHE,17/4/2021,24.164644,227.10117,28.831,1.0723815
Switzerland,CHE,18/4/2021,24.237232,230.887,28.374,0.74741745
Switzerland,CHE,19/4/2021,24.825094,230.887,28.259,0.74741745
Switzerland,CHE,20/4/2021,25.553799,230.887,27.802,0.74741745
Switzerland,CHE,21/4/2021,26.322573,230.887,27.573,0.74741745
Switzerland,CHE,22/4/2021,27.172203,230.887,27.458,0.74741745
Switzerland,CHE,23/4/2021,27.927511,230.887,28.145,0.74741745
Switzerland,CHE,24/4/2021,28.23848,230.887,28.145,0.74741745
Switzerland,CHE,25/4/2021,28.375591,233.60045,28.145,0.8449067
Switzerland,CHE,26/4/2021,29.023417,233.60045,28.488,0.8449067
Switzerland,CHE,27/4/2021,29.869907,233.60045,28.603,0.8449067
Switzerland,CHE,28/4/2021,30.70731,233.60045,29.175,0.8449067
Switzerland,CHE,29/4/2021,31.53773,233.60045,28.946,0.8449067
Switzerland,CHE,30/4/2021,32.271576,233.60045,28.831,0.8449067
Switzerland,CHE,1/5/2021,32.614174,233.60045,28.145,0.8449067
Switzerland,CHE,2/5/2021,32.758064,198.6018,27.115,1.1373744
Switzerland,CHE,3/5/2021,33.448326,198.6018,27.115,1.1373744
Switzerland,CHE,4/5/2021,34.31521,198.6018,25.056,1.1373744
Switzerland,CHE,5/5/2021,35.213997,198.6018,25.971,1.1373744
Switzerland,CHE,6/5/2021,36.247665,198.6018,24.484,1.1373744
Switzerland,CHE,7/5/2021,37.227753,198.6018,24.369,1.1373744
Switzerland,CHE,8/5/2021,37.68971,198.6018,23.912,1.1373744
Switzerland,CHE,9/5/2021,37.872906,168.16891,23.225,0.714921
Switzerland,CHE,10/5/2021,38.79641,168.16891,23.454,0.714921
Switzerland,CHE,11/5/2021,39.892338,168.16891,21.852,0.714921
Switzerland,CHE,12/5/2021,41.009296,168.16891,21.967,0.714921
Switzerland,CHE,13/5/2021,41.532818,168.16891,21.28,0.714921
Switzerland,CHE,14/5/2021,42.464905,168.16891,22.31,0.714921
Switzerland,CHE,15/5/2021,42.96708,168.16891,23.225,0.714921
Switzerland,CHE,16/5/2021,43.18333,129.41695,22.768,0.42245334
Switzerland,CHE,17/5/2021,44.148357,129.41695,21.28,0.42245334
Switzerland,CHE,18/5/2021,45.29756,129.41695,20.708,0.42245334
Switzerland,CHE,19/5/2021,46.468407,129.41695,20.365,0.42245334
Switzerland,CHE,20/5/2021,47.7225,129.41695,18.649,0.42245334
Switzerland,CHE,21/5/2021,48.886887,129.41695,18.878,0.42245334
Switzerland,CHE,22/5/2021,49.42963,129.41695,18.077,0.42245334
Switzerland,CHE,23/5/2021,49.64284,122.30024,18.191,0.6011836
Switzerland,CHE,24/5/2021,50.218647,122.30024,17.848,0.6011836
Switzerland,CHE,25/5/2021,51.379704,122.30024,16.704,0.6011836
Switzerland,CHE,26/5/2021,52.603996,122.30024,15.903,0.6011836
Switzerland,CHE,27/5/2021,53.84006,122.30024,16.361,0.6011836
Switzerland,CHE,28/5/2021,55.04431,122.30024,15.789,0.6011836
Switzerland,CHE,29/5/2021,55.665604,122.30024,15.674,0.6011836
Switzerland,CHE,30/5/2021,55.946262,84.84813,15.102,0.38995692
Switzerland,CHE,31/5/2021,57.013664,84.84813,15.331,0.38995692
Switzerland,CHE,1/6/2021,58.254414,84.84813,14.873,0.38995692
Switzerland,CHE,2/6/2021,59.540897,84.84813,14.53,0.38995692
Switzerland,CHE,3/6/2021,60.72322,84.84813,14.645,0.38995692
Switzerland,CHE,4/6/2021,61.993816,84.84813,14.187,0.38995692
Switzerland,CHE,5/6/2021,62.8328,84.84813,14.072,0.38995692
Switzerland,CHE,6/6/2021,63.148308,59.890884,14.072,0.29246768
Switzerland,CHE,7/6/2021,64.31228,59.890884,12.7,0.29246768
Switzerland,CHE,8/6/2021,65.594505,59.890884,12.013,0.29246768
Switzerland,CHE,9/6/2021,66.88662,59.890884,11.784,0.29246768
Switzerland,CHE,10/6/2021,68.09525,59.890884,11.441,0.29246768
Switzerland,CHE,11/6/2021,69.33486,59.890884,11.327,0.29246768
Switzerland,CHE,12/6/2021,70.14621,59.890884,10.869,0.29246768
Switzerland,CHE,13/6/2021,70.451256,38.65448,10.526,0.3249641
Switzerland,CHE,14/6/2021,71.57038,38.65448,10.297,0.3249641
Switzerland,CHE,15/6/2021,72.763504,38.65448,9.496,0.3249641
Switzerland,CHE,16/6/2021,73.94499,38.65448,8.352,0.3249641
Switzerland,CHE,17/6/2021,75.16134,38.65448,8.581,0.3249641
Switzerland,CHE,18/6/2021,76.33325,38.65448,8.466,0.3249641
Switzerland,CHE,19/6/2021,77.05346,38.65448,7.551,0.3249641
Switzerland,CHE,20/6/2021,77.29067,20.813951,8.123,0.21122667
Switzerland,CHE,21/6/2021,78.295746,20.813951,8.009,0.21122667
Switzerland,CHE,22/6/2021,79.34939,20.813951,6.979,0.21122667
Switzerland,CHE,23/6/2021,80.37677,20.813951,6.293,0.21122667
Switzerland,CHE,24/6/2021,81.38727,20.813951,6.293,0.21122667
Switzerland,CHE,25/6/2021,82.39042,20.813951,5.606,0.21122667
Switzerland,CHE,26/6/2021,82.9741,20.813951,5.606,0.21122667
Switzerland,CHE,27/6/2021,83.18504,12.397381,5.721,0.09748923
Switzerland,CHE,28/6/2021,84.037865,12.397381,5.377,0.09748923
Switzerland,CHE,29/6/2021,84.944145,12.397381,4.92,0.09748923
Switzerland,CHE,30/6/2021,85.89133,12.397381,4.119,0.09748923
Switzerland,CHE,1/7/2021,86.72193,12.397381,4.119,0.09748923
Switzerland,CHE,2/7/2021,87.56818,12.397381,3.776,0.09748923
Switzerland,CHE,3/7/2021,88.10874,12.397381,3.89,0.09748923
Switzerland,CHE,4/7/2021,88.27878,15.370802,4.004,0.08124103
Switzerland,CHE,5/7/2021,89.095116,15.370802,3.203,0.08124103
Switzerland,CHE,6/7/2021,89.93108,15.370802,3.203,0.08124103
Switzerland,CHE,7/7/2021,90.73506,15.370802,2.975,0.08124103
Switzerland,CHE,8/7/2021,91.55132,15.370802,2.746,0.08124103
Switzerland,CHE,9/7/2021,92.35723,15.370802,2.746,0.08124103
Switzerland,CHE,10/7/2021,92.83725,15.370802,2.975,0.08124103
Switzerland,CHE,11/7/2021,92.984024,31.781488,2.975,0.03249641
Switzerland,CHE,12/7/2021,93.78598,31.781488,2.86,0.03249641
Switzerland,CHE,13/7/2021,94.5829,31.781488,2.746,0.03249641
Switzerland,CHE,14/7/2021,95.29743,31.781488,2.403,0.03249641
Switzerland,CHE,15/7/2021,96.0035,31.781488,2.746,0.03249641
Switzerland,CHE,16/7/2021,96.70115,31.781488,2.975,0.03249641
Switzerland,CHE,17/7/2021,97.0793,31.781488,2.86,0.03249641
Switzerland,CHE,18/7/2021,97.168915,59.029728,2.86,0.048744615
Switzerland,CHE,19/7/2021,97.89919,59.029728,3.776,0.048744615
Switzerland,CHE,20/7/2021,98.53461,59.029728,3.661,0.048744615
Switzerland,CHE,21/7/2021,99.10144,59.029728,3.432,0.048744615
Switzerland,CHE,22/7/2021,99.61592,59.029728,3.547,0.048744615
Switzerland,CHE,23/7/2021,100.17215,59.029728,3.661,0.048744615
Switzerland,CHE,24/7/2021,100.46398,59.029728,4.004,0.048744615
Switzerland,CHE,25/7/2021,100.51979,79.09626,3.89,0.06499282
