Country,Date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Italy,30/1/2022,83614007,30706874,12174563,1507254,0
Italy,31/1/2022,83851123,30921034,12174563,1507347,0
Italy,1/2/2022,84085905,31111224,12174563,1507413,0
Italy,2/2/2022,84304619,31280400,12174563,1507439,0
Italy,3/2/2022,84513012,31432735,12174563,1507496,0
Italy,4/2/2022,84728163,31585257,12174563,1507520,0
Italy,5/2/2022,84957917,31721183,12174563,1507580,0
Italy,6/2/2022,85083770,31786082,12174563,1507596,0
Italy,7/2/2022,85251980,31901955,12174563,1507624,0
Italy,8/2/2022,85417345,32009560,12174563,1507702,0
Italy,9/2/2022,85569171,32100762,12174563,1507728,0
Italy,10/2/2022,85719424,32188926,12174563,1507770,0
Italy,11/2/2022,85874653,32275166,12174563,1507814,0
Italy,12/2/2022,86037714,32355190,12174563,1507851,0
Italy,13/2/2022,86122569,32389827,12174563,1507872,0
Italy,14/2/2022,86230356,32454788,12174563,1507884,0
Italy,15/2/2022,86347303,32521289,12174563,1507918,0
Italy,16/2/2022,86450680,32579296,12174563,1507941,0
Italy,17/2/2022,86546076,32633344,12174563,1507959,0
Italy,18/2/2022,86653910,32693797,12174563,1507987,0
Italy,19/2/2022,86760788,32749244,12174563,1507998,0
Italy,20/2/2022,86812624,32772950,12174563,1508001,0
Italy,21/2/2022,86894224,32824799,12174563,1508012,0
Italy,22/2/2022,86975631,32870483,12174563,1508052,0
Italy,23/2/2022,87050627,32914128,12174563,1508063,0
Italy,24/2/2022,87125383,32955954,12174563,1508072,0
Italy,25/2/2022,87210626,33001572,12174563,1508079,0
Italy,26/2/2022,87300155,33045702,12174563,1508090,0
Italy,27/2/2022,87343144,33063295,12174563,1508097,0
Italy,28/2/2022,87411815,33108809,12174563,1508100,0
Italy,1/3/2022,87465906,33136978,12174563,1508102,0
Italy,2/3/2022,87517822,33163144,12174563,1508104,0
Italy,3/3/2022,87574379,33190441,12174563,1508106,0
Italy,4/3/2022,87636422,33220628,12174563,1508109,0
Italy,5/3/2022,87696020,33248215,12174563,1508112,0
Italy,6/3/2022,87717127,33256047,12174563,1508117,0
Italy,7/3/2022,87765902,33280470,12174563,1508119,0
Italy,8/3/2022,87814152,33302222,12174563,1508123,0
Italy,9/3/2022,87857815,33324369,12174563,1508124,0
Italy,10/3/2022,87906271,33348061,12174563,1508130,0
Italy,11/3/2022,87960517,33372884,12174563,1508136,0
Italy,12/3/2022,88016092,33394720,12174563,1508136,0
Italy,13/3/2022,88033729,33401092,12174563,1508136,0
Italy,14/3/2022,88076447,33420384,12174563,1508137,0
Italy,15/3/2022,88120675,33439247,12174563,1508141,0
Italy,16/3/2022,88160994,33455465,12174563,1508141,0
Italy,17/3/2022,88204280,33471935,12174563,1508142,0
Italy,18/3/2022,88251518,33489183,12174564,1508143,0
Italy,19/3/2022,88295866,33505121,12174564,1508145,0
Italy,20/3/2022,88307165,33509056,12174564,1508145,0
Italy,21/3/2022,88343761,33523888,12174564,1508146,0
Italy,22/3/2022,88379459,33536741,12174564,1508147,0
Italy,23/3/2022,88411951,33547722,12174564,1508148,0
Italy,24/3/2022,88448771,33560755,12174564,1508148,0
Italy,25/3/2022,88490478,33574076,12174564,1508148,0
Italy,26/3/2022,88530145,33586311,12174564,1508148,0
Italy,27/3/2022,88539331,33589496,12174564,1508148,0
Italy,28/3/2022,88572393,33600127,12174564,1508148,0
Italy,29/3/2022,88603736,33609753,12174564,1508148,0
Italy,30/3/2022,88632178,33619274,12174564,1508148,0
Italy,31/3/2022,88663465,33629703,12174564,1508148,0
Italy,1/4/2022,88687873,33636722,12174564,1508148,0
Italy,2/4/2022,88709486,33644346,12174564,1508148,0
Italy,3/4/2022,88713870,33645789,12174564,1508148,0
Italy,4/4/2022,88734535,33651746,12174564,1508148,0
Italy,5/4/2022,88756173,33658750,12174564,1508149,0
Italy,6/4/2022,88777831,33664899,12174564,1508150,0
Italy,7/4/2022,88800420,33671493,12174564,1508152,0
Italy,8/4/2022,88827003,33678412,12174564,1508155,0
Italy,9/4/2022,88850146,33685218,12174564,1508155,0
Italy,10/4/2022,88854666,33686500,12174564,1508155,0
Italy,11/4/2022,88876666,33692884,12174564,1508156,0
Italy,12/4/2022,88897957,33699206,12174564,1508157,0
Italy,13/4/2022,88920842,33705330,12174565,1508159,0
Italy,14/4/2022,88948803,33713368,12174565,1508159,0
Italy,15/4/2022,88975757,33718776,12174565,1508160,0
Italy,16/4/2022,88990862,33722588,12174565,1508160,0
Italy,17/4/2022,88991247,33722715,12174565,1508161,0
Italy,18/4/2022,88992734,33723128,12174565,1508161,0
Italy,19/4/2022,89026467,33731648,12174565,1508162,0
Italy,20/4/2022,89061147,33742637,12174565,1508162,0
Italy,21/4/2022,89095350,33754277,12174565,1508162,0
Italy,22/4/2022,89133752,33765063,12174565,1508162,0
Italy,23/4/2022,89162266,33774704,12174565,1508162,0
Italy,24/4/2022,89167198,33776699,12174565,1508163,0
Italy,25/4/2022,89169359,33777989,12174565,1508163,0
Italy,26/4/2022,89207496,33790575,12174565,1508164,0
Italy,27/4/2022,89244961,33803539,12174565,1508164,0
Italy,28/4/2022,89281095,33814988,12174565,1508165,0
Italy,29/4/2022,89319709,33825210,12174565,1508166,0
Italy,30/4/2022,89347810,33834089,12174565,1508167,0
Italy,1/5/2022,89349180,33835164,12174565,1508167,0
Italy,2/5/2022,89375031,33844906,12174565,1508167,0
Italy,3/5/2022,89406922,33856971,12174565,1508168,0
Italy,4/5/2022,89441486,33868319,12174565,1508169,0
Italy,5/5/2022,89476033,33879644,12174565,1508169,0
Italy,6/5/2022,89511085,33889161,12174565,1508170,0
Italy,7/5/2022,89532164,33898276,12174565,1508170,0
Italy,8/5/2022,89535355,33900866,12174565,1508170,0
Italy,9/5/2022,89562244,33909547,12174565,1508170,0
Italy,10/5/2022,89595120,33919456,12174565,1508170,0
Italy,11/5/2022,89632020,33930058,12174565,1508170,0
Italy,12/5/2022,89667129,33940746,12174565,1508171,0
Italy,13/5/2022,89700232,33951088,12174565,1508171,0
Italy,14/5/2022,89721278,33960518,12174565,1508171,0
Italy,15/5/2022,89724163,33963457,12174565,1508171,0
Italy,16/5/2022,89747503,33971785,12174565,1508171,0
Italy,17/5/2022,89775105,33980714,12174565,1508171,0
Italy,18/5/2022,89808439,33990759,12174565,1508172,0
Italy,19/5/2022,89840640,34000008,12174565,1508172,0
Italy,20/5/2022,89871042,34007840,12174565,1508172,0
Italy,21/5/2022,89890542,34014845,12174565,1508172,0
Italy,22/5/2022,89893506,34016641,12174565,1508173,0
Italy,23/5/2022,89915494,34023334,12174565,1508173,0
Italy,24/5/2022,89942605,34031167,12174565,1508173,0
Italy,25/5/2022,89972573,34039349,12174565,1508174,0
Italy,26/5/2022,90002155,34047398,12174565,1508174,0
Italy,27/5/2022,90031090,34053318,12174565,1508175,0
Italy,28/5/2022,90048924,34058737,12174565,1508175,0
Italy,29/5/2022,90051952,34060048,12174565,1508175,0
Italy,30/5/2022,90071969,34065424,12174565,1508175,0
Italy,31/5/2022,90095741,34071630,12174565,1508175,0
Italy,1/6/2022,90114967,34076780,12174565,1508176,0
Italy,2/6/2022,90115824,34077355,12174565,1508180,0
Italy,3/6/2022,90131175,34081506,12174565,1508185,0
Italy,4/6/2022,90140126,34084760,12174565,1508190,0
Italy,5/6/2022,90141172,34085030,12174565,1508195,0
Italy,6/6/2022,90155363,34088690,12174565,1508200,0
Italy,7/6/2022,90173214,34093213,12174565,1508205,0
Italy,8/6/2022,90192370,34098083,12174565,1508210,0
Italy,9/6/2022,90211867,34103030,12174565,1508214,0
Italy,10/6/2022,90230294,34107660,12174565,1508219,0
Italy,11/6/2022,90240527,34112048,12174565,1508224,0
Italy,12/6/2022,90241853,34112348,12174565,1508229,0
Italy,13/6/2022,90253299,34115706,12174565,1508234,0
Italy,14/6/2022,90269022,34120550,12174565,1508239,0
Italy,15/6/2022,90285278,34125643,12174565,1508244,0
Italy,16/6/2022,90301291,34129681,12174565,1508244,0
Italy,17/6/2022,90316775,34133618,12174565,1508244,0
Italy,18/6/2022,90326732,34137276,12174565,1508245,0
Italy,19/6/2022,90327492,34137587,12174565,1508245,0
Italy,20/6/2022,90339227,34141137,12174565,1508245,0
Italy,21/6/2022,90354219,34145584,12174565,1508246,0
Italy,22/6/2022,90370191,34150160,12174565,1508246,0
Italy,23/6/2022,90385868,34154838,12174565,1508246,0
Italy,24/6/2022,90401323,34159756,12174565,1508246,0
Italy,25/6/2022,90412174,34164851,12174565,1508246,0
Italy,26/6/2022,90413173,34165101,12174565,1508246,0
Italy,27/6/2022,90426185,34169009,12174565,1508246,0
Italy,28/6/2022,90442121,34173940,12174565,1508247,0
Italy,29/6/2022,90458315,34179067,12174565,1508248,0
Italy,30/6/2022,90475437,34185166,12174565,1508248,0
Italy,1/7/2022,90489542,34188884,12174565,1508249,0
Italy,2/7/2022,90497955,34192261,12174565,1508249,0
Italy,3/7/2022,90498760,34192558,12174565,1508249,0
Italy,4/7/2022,90511080,34196886,12174565,1508249,0
Italy,5/7/2022,90527837,34202513,12174565,1508249,0
Italy,6/7/2022,90546379,34207727,12174565,1508249,0
Italy,7/7/2022,90568663,34211755,12174565,1508249,0
Italy,8/7/2022,90594723,34212882,12174565,1508250,0
Italy,9/7/2022,90612532,34213613,12174565,1508250,0
Italy,10/7/2022,90614059,34213821,12174565,1508250,0
Italy,11/7/2022,90639746,34214267,12174565,1508251,0
Italy,12/7/2022,90675819,34215263,12174566,1508251,0
Italy,13/7/2022,90724674,34216303,12174566,1508252,0
Italy,14/7/2022,90784083,34217632,12174566,1508252,0
Italy,15/7/2022,90853612,34218812,12174566,1508252,0
Italy,16/7/2022,90897352,34219473,12174566,1508253,0
Italy,17/7/2022,90903051,34219559,12174566,1508253,0
Italy,18/7/2022,90970526,34220730,12174566,1508254,0
Italy,19/7/2022,91048624,34221680,12174566,1508254,0
Italy,20/7/2022,91130816,34222891,12174566,1508255,0
Italy,21/7/2022,91217513,34224092,12174566,1508255,0
Italy,22/7/2022,91297847,34225277,12174566,1508255,0
Italy,23/7/2022,91346498,34225986,12174566,1508255,0
Italy,24/7/2022,91353796,34225994,12174566,1508255,0
Italy,25/7/2022,91417241,34227244,12174566,1508255,0
Italy,26/7/2022,91486385,34228169,12174566,1508255,0
Italy,27/7/2022,91560655,34229344,12174566,1508255,0
Italy,28/7/2022,91639670,34230482,12174566,1508255,0
Italy,29/7/2022,91708723,34231411,12174566,1508255,0
Italy,30/7/2022,91751668,34231991,12174566,1508255,0
Italy,31/7/2022,91757952,34232039,12174566,1508255,0
Italy,1/8/2022,91807152,34232633,12174566,1508256,0
Italy,2/8/2022,91862171,34233374,12174566,1508256,0
Italy,3/8/2022,91915450,34234169,12174566,1508256,0
Italy,4/8/2022,91971050,34234908,12174566,1508256,0
Italy,5/8/2022,92018897,34235507,12174566,1508257,0
Italy,6/8/2022,92043532,34235872,12174566,1508257,0
Italy,7/8/2022,92047903,34235908,12174566,1508257,0
Italy,8/8/2022,92079649,34236430,12174566,1508257,0
Italy,9/8/2022,92115681,34237153,12174566,1508257,0
Italy,10/8/2022,92149173,34237808,12174566,1508257,0
Italy,11/8/2022,92181308,34238488,12174566,1508257,0
Italy,12/8/2022,92205567,34238885,12174566,1508257,0
Italy,13/8/2022,92214734,34239036,12174566,1508257,0
Italy,14/8/2022,92215542,34239128,12174566,1508257,0
Italy,15/8/2022,92215739,34239221,12174566,1508257,0
Italy,16/8/2022,92233391,34239314,12174566,1508257,0
Italy,17/8/2022,92254073,34239776,12174566,1508258,0
Italy,18/8/2022,92279339,34240173,12174566,1508258,0
Italy,19/8/2022,92299171,34240354,12174566,1508258,0
Italy,20/8/2022,92308344,34240528,12174566,1508258,0
Italy,21/8/2022,92309260,34240665,12174566,1508258,0
Italy,22/8/2022,92325608,34240802,12174566,1508258,0
Italy,23/8/2022,92346494,34241065,12174566,1508258,0
Italy,24/8/2022,92366140,34241445,12174566,1508259,0
Italy,25/8/2022,92388586,34241758,12174566,1508270,0
Italy,26/8/2022,92409288,34241925,12174566,1508282,0
Italy,27/8/2022,92418949,34242047,12174566,1508294,0
Italy,28/8/2022,92420101,34242093,12174566,1508306,0
Italy,29/8/2022,92438159,34242348,12174566,1508317,0
Italy,30/8/2022,92459875,34242802,12174566,1508329,0
Italy,31/8/2022,92481441,34243051,12174566,1508341,0
Italy,1/9/2022,92501056,34243248,12174566,1508353,0
Italy,2/9/2022,92517642,34243372,12174566,1508365,0
Italy,3/9/2022,92526238,34243473,12174566,1508376,0
Italy,4/9/2022,92526890,34243478,12174566,1508388,0
Italy,5/9/2022,92541524,34243574,12174566,1508400,0
Italy,6/9/2022,92557931,34243714,12174566,1508412,0
Italy,7/9/2022,92574092,34243901,12174566,1508424,0
Italy,8/9/2022,92590346,34244055,12174566,1508424,0
Italy,9/9/2022,92604941,34244205,12174566,1508424,0
Italy,10/9/2022,92611350,34244267,12174566,1508424,0
Italy,11/9/2022,92611804,34244310,12174566,1508424,0
Italy,12/9/2022,92623330,34244353,12174566,1508424,0
Italy,13/9/2022,92637665,34244495,12174566,1508424,0
Italy,14/9/2022,92654051,34244586,12174566,1508425,0
Italy,15/9/2022,92671861,34244699,12174566,1508425,0
Italy,16/9/2022,92689410,34244879,12174566,1508425,0
Italy,17/9/2022,92698014,34244923,12174566,1508425,0
Italy,18/9/2022,92699019,34244971,12174566,1508425,0
Italy,19/9/2022,92713069,34245138,12174566,1508425,0
Italy,20/9/2022,92730497,34245506,12174566,1508425,0
Italy,21/9/2022,92748810,34245779,12174566,1508425,0
Italy,22/9/2022,92768904,34246108,12174566,1508425,0
Italy,23/9/2022,92788485,34246386,12174566,1508425,0
Italy,24/9/2022,92799104,34246485,12174566,1508425,0
Italy,25/9/2022,92800273,34246607,12174566,1508425,0
Italy,26/9/2022,92818424,34246729,12174566,1508425,0
Italy,27/9/2022,92841188,34247126,12174566,1508425,0
Italy,28/9/2022,92866741,34247450,12174566,1508425,0
Italy,29/9/2022,92894655,34247744,12174566,1508425,0
Italy,30/9/2022,92922248,34248015,12174566,1508425,0
Italy,1/10/2022,92936545,34248282,12174566,1508425,0
Italy,2/10/2022,92938558,34248425,12174566,1508425,0
Italy,3/10/2022,92962748,34248569,12174566,1508425,0
Italy,4/10/2022,92993898,34249051,12174566,1508425,0
Italy,5/10/2022,93031723,34249464,12174566,1508425,0
Italy,6/10/2022,93077418,34249965,12174566,1508425,0
Italy,7/10/2022,93127236,34250662,12174566,1508425,0
Italy,8/10/2022,93153629,34250926,12174566,1508425,0
Italy,9/10/2022,93157349,34250939,12174566,1508425,0
Italy,10/10/2022,93199688,34251536,12174566,1508425,0
Italy,11/10/2022,93253667,34252687,12174566,1508425,0
Italy,12/10/2022,93310008,34253740,12174566,1508425,0
Italy,13/10/2022,93373851,34254553,12174566,1508425,0
Italy,14/10/2022,93437306,34255428,12174566,1508425,0
Italy,15/10/2022,93469777,34255971,12174566,1508425,0
Italy,16/10/2022,93474335,34256048,12174566,1508425,0
Italy,17/10/2022,93522105,34256617,12174566,1508425,0
Italy,18/10/2022,93583907,34257722,12174566,1508426,0
Italy,19/10/2022,93649011,34258546,12174566,1508436,0
Italy,20/10/2022,93720305,34259503,12174566,1508447,0
Italy,21/10/2022,93785777,34260196,12174566,1508457,0
Italy,22/10/2022,93820855,34260716,12174566,1508468,0
Italy,23/10/2022,93826281,34260766,12174566,1508479,0
Italy,24/10/2022,93875605,34261317,12174566,1508489,0
Italy,25/10/2022,93936339,34262162,12174566,1508500,0
Italy,26/10/2022,94002195,34263314,12174566,1508511,0
Italy,27/10/2022,94070918,34264189,12174566,1508511,0
Italy,28/10/2022,94134215,34265114,12174566,1508512,0
Italy,29/10/2022,94166403,34265716,12174566,1508512,0
Italy,30/10/2022,94171281,34265778,12174566,1508512,0
Italy,31/10/2022,94207343,34266297,12174566,1508512,0
Italy,1/11/2022,94211456,34266391,12174566,1508512,0
Italy,2/11/2022,94257417,34266855,12174566,1508513,0
Italy,3/11/2022,94315605,34267370,12174566,1508513,0
Italy,4/11/2022,94372724,34268064,12174566,1508513,0
Italy,5/11/2022,94403564,34268374,12174566,1508513,0
Italy,6/11/2022,94407465,34268424,12174566,1508513,0
Italy,7/11/2022,94447768,34269011,12174566,1508513,0
Italy,8/11/2022,94499495,34269558,12174566,1508513,0
Italy,9/11/2022,94551467,34270097,12174566,1508514,0
Italy,10/11/2022,94606778,34271349,12174566,1508514,0
Italy,11/11/2022,94659283,34272256,12174566,1508514,0
Italy,12/11/2022,94688047,34272885,12174566,1508514,0
Italy,13/11/2022,94692150,34272918,12174566,1508514,0
Italy,14/11/2022,94728753,34273246,12174566,1508514,0
Italy,15/11/2022,94773946,34274274,12174566,1508514,0
Italy,16/11/2022,94823030,34274631,12174566,1508514,0
Italy,17/11/2022,94872803,34275088,12174566,1508514,0
Italy,18/11/2022,94923103,34275639,12174566,1508514,0
Italy,19/11/2022,94948201,34275994,12174566,1508514,0
Italy,20/11/2022,94951972,34276061,12174566,1508514,0
Italy,21/11/2022,94985692,34276404,12174566,1508514,0
Italy,22/11/2022,95024909,34276896,12174566,1508514,0
Italy,23/11/2022,95068688,34277537,12174566,1508514,0
Italy,24/11/2022,95114148,34278010,12174566,1508514,0
Italy,25/11/2022,95159969,34278461,12174566,1508514,0
Italy,26/11/2022,95186293,34278879,12174566,1508514,0
Italy,27/11/2022,95190893,34278988,12174566,1508514,0
Italy,28/11/2022,95225750,34279447,12174566,1508514,0
Italy,29/11/2022,95268453,34280237,12174566,1508514,0
Italy,30/11/2022,95315524,34280914,12174566,1508514,0
Italy,1/12/2022,95359880,34281538,12174566,1508514,0
Italy,2/12/2022,95405601,34281976,12174566,1508514,0
Italy,3/12/2022,95431024,34282383,12174566,1508514,0
Italy,4/12/2022,95434493,34282416,12174566,1508514,0
Italy,5/12/2022,95471150,34283170,12174566,1508514,0
Italy,6/12/2022,95515983,34283913,12174566,1508514,0
Italy,7/12/2022,95554842,34285084,12174566,1508514,0
Italy,8/12/2022,95556627,34285125,12174566,1508514,0
Italy,9/12/2022,95592881,34285693,12174566,1508514,0
Italy,10/12/2022,95611546,34286591,12174566,1508514,0
Italy,11/12/2022,95614081,34286660,12174566,1508514,0
Italy,12/12/2022,95645835,34287778,12174566,1508514,0
Italy,13/12/2022,95684423,34288515,12174566,1508514,0
Italy,14/12/2022,95725192,34289475,12174566,1508514,0
Italy,15/12/2022,95766697,34290368,12174566,1508514,0
Italy,16/12/2022,95806819,34291765,12174566,1508514,0
Italy,17/12/2022,95826628,34292914,12174566,1508514,0
Italy,18/12/2022,95829688,34293220,12174566,1508514,0
Italy,19/12/2022,95855587,34294458,12174566,1508514,0
Italy,20/12/2022,95884835,34295376,12174566,1508514,0
Italy,21/12/2022,95911049,34296467,12174566,1508514,0
Italy,22/12/2022,95931704,34297432,12174566,1508514,0
Italy,23/12/2022,95943883,34298147,12174566,1508514,0
Italy,24/12/2022,95945336,34298269,12174566,1508515,0
Italy,25/12/2022,95945363,34298292,12174566,1508515,0
Italy,26/12/2022,95945822,34298315,12174566,1508515,0
Italy,27/12/2022,95960851,34299574,12174566,1508515,0
Italy,28/12/2022,95978578,34300928,12174566,1508515,0
Italy,29/12/2022,95997596,34302790,12174566,1508515,0
Italy,30/12/2022,96014298,34304844,12174566,1508515,0
Italy,31/12/2022,96017101,34305212,12174566,1508515,0
Italy,1/1/2023,96017174,34306136,12174566,1508515,0
Italy,2/1/2023,96028690,34307061,12174566,1508515,0
Italy,3/1/2023,96049829,34308664,12174566,1508515,0
Italy,4/1/2023,96072119,34310651,12174566,1508515,0
Italy,5/1/2023,96091657,34312278,12174566,1508515,0
Italy,6/1/2023,96092405,34312321,12174566,1508515,0
Italy,7/1/2023,96099954,34313117,12174566,1508516,0
Italy,8/1/2023,96101157,34313274,12174566,1508516,0
Italy,9/1/2023,96116687,34315089,12174566,1508516,0
Italy,10/1/2023,96137940,34316888,12174566,1508516,0
Italy,11/1/2023,96159472,34318645,12174566,1508516,0
Italy,12/1/2023,96181740,34320570,12174566,1508516,0
Italy,13/1/2023,96202545,34322601,12174566,1508517,0
Italy,14/1/2023,96214219,34323594,12174566,1508517,0
Italy,15/1/2023,96215116,34323643,12174566,1508517,0
Italy,16/1/2023,96227975,34325204,12174566,1508517,0
Italy,17/1/2023,96243489,34326539,12174566,1508517,0
Italy,18/1/2023,96259633,34328211,12174566,1508517,0
Italy,19/1/2023,96276418,34329693,12174566,1508517,0
Italy,20/1/2023,96292146,34331134,12174566,1508517,0
Italy,21/1/2023,96299362,34332007,12174566,1508517,0
Italy,22/1/2023,96299918,34332033,12174566,1508517,0
Italy,23/1/2023,96308607,34332879,12174566,1508517,0
Italy,24/1/2023,96320869,34333848,12174566,1508517,0
Italy,25/1/2023,96332796,34334939,12174566,1508517,0
Italy,26/1/2023,96344527,34335944,12174566,1508517,0
Italy,27/1/2023,96355285,34336760,12174566,1508517,0
Italy,28/1/2023,96360052,34337299,12174566,1508517,0
Italy,29/1/2023,96360471,34337340,12174566,1508517,0
Italy,30/1/2023,96366352,34337870,12174566,1508517,0
Italy,31/1/2023,96374599,34338471,12174566,1508517,0
Italy,1/2/2023,96381033,34339227,12174566,1508517,0
Italy,2/2/2023,96387541,34339806,12174566,1508517,0
Italy,3/2/2023,96393894,34340649,12174566,1508517,0
Italy,4/2/2023,96397005,34341075,12174566,1508517,0
Italy,5/2/2023,96397102,34341113,12174566,1508517,0
Italy,6/2/2023,96401136,34341832,12174566,1508518,0
Italy,7/2/2023,96406581,34342485,12174566,1508518,0
Italy,8/2/2023,96411605,34343327,12174566,1508518,0
Italy,9/2/2023,96416623,34344110,12174566,1508519,0
Italy,10/2/2023,96421044,34344816,12174566,1508520,0
Italy,11/2/2023,96423294,34345160,12174566,1508520,0
Italy,12/2/2023,96423429,34345203,12174566,1508520,0
Italy,13/2/2023,96426256,34345859,12174566,1508520,0
Italy,14/2/2023,96429703,34346609,12174566,1508520,0
Italy,15/2/2023,96433302,34347314,12174566,1508520,0
Italy,16/2/2023,96436849,34348013,12174566,1508520,0
Italy,17/2/2023,96439907,34348625,12174566,1508520,0
Italy,18/2/2023,96441338,34348917,12174566,1508520,0
Italy,19/2/2023,96441402,34348933,12174566,1508520,0
Italy,20/2/2023,96443533,34349573,12174566,1508520,0
Italy,21/2/2023,96446208,34350193,12174566,1508520,0
Italy,22/2/2023,96449266,34350852,12174566,1508520,0
Italy,23/2/2023,96452136,34351567,12174566,1508520,0
Italy,24/2/2023,96454700,34352314,12174566,1508520,0
Italy,25/2/2023,96455928,34352518,12174566,1508520,0
Italy,26/2/2023,96456028,34352553,12174566,1508520,0
Italy,27/2/2023,96457777,34353162,12174566,1508520,0
Italy,28/2/2023,96460069,34353879,12174566,1508521,0
Italy,1/3/2023,96461856,34354359,12174566,1508521,0
Italy,2/3/2023,96463409,34354907,12174566,1508521,0
Italy,3/3/2023,96464942,34355462,12174566,1508521,0
Italy,4/3/2023,96465667,34355566,12174566,1508521,0
Italy,5/3/2023,96465709,34355629,12174566,1508521,0
Italy,6/3/2023,96466687,34356065,12174566,1508521,0
Italy,7/3/2023,96468206,34356524,12174566,1508522,0
Italy,8/3/2023,96469669,34356992,12174566,1508522,0
Italy,9/3/2023,96471073,34357398,12174566,1508522,0
Italy,10/3/2023,96472577,34357790,12174566,1508522,0
Italy,11/3/2023,96473209,34357945,12174566,1508522,0
Italy,12/3/2023,96473244,34357964,12174566,1508522,0
Italy,13/3/2023,96474152,34358475,12174566,1508522,0
Italy,14/3/2023,96475509,34358917,12174566,1508522,0
Italy,15/3/2023,96476845,34359302,12174566,1508523,0
Italy,16/3/2023,96478182,34359768,12174566,1508523,0
Italy,17/3/2023,96479315,34360110,12174566,1508523,0
Italy,18/3/2023,96479936,34360194,12174566,1508523,0
Italy,19/3/2023,96479951,34360241,12174566,1508523,0
Italy,20/3/2023,96480822,34360614,12174566,1508523,0
Italy,21/3/2023,96482021,34360973,12174566,1508523,0
Italy,22/3/2023,96483135,34361349,12174566,1508524,0
Italy,23/3/2023,96484128,34361625,12174566,1508524,0
Italy,24/3/2023,96485111,34361980,12174566,1508524,0
Italy,25/3/2023,96485550,34362125,12174566,1508524,0
Italy,26/3/2023,96485567,34362186,12174566,1508524,0
Italy,27/3/2023,96486293,34362481,12174566,1508524,0
Italy,28/3/2023,96487272,34362757,12174566,1508524,0
Italy,29/3/2023,96488324,34363047,12174566,1508524,0
Italy,30/3/2023,96489309,34363251,12174566,1508524,0
Italy,31/3/2023,96489920,34363531,12174566,1508524,0
Italy,1/4/2023,96490079,34363567,12174566,1508524,0
Italy,2/4/2023,96490085,34363613,12174566,1508524,0
Italy,3/4/2023,96490571,34363660,12174566,1508524,0
Italy,4/4/2023,96491247,34363822,12174566,1508524,0
Italy,5/4/2023,96491837,34363933,12174566,1508524,0
Italy,6/4/2023,96492262,34364031,12174566,1508524,0
Italy,7/4/2023,96492532,34364171,12174566,1508524,0
Italy,8/4/2023,96492605,34364196,12174566,1508524,0
Italy,9/4/2023,96492606,34364245,12174566,1508524,0
Italy,10/4/2023,96492607,34364294,12174566,1508524,0
Italy,11/4/2023,96493043,34364344,12174566,1508524,0
Italy,12/4/2023,96493650,34364493,12174566,1508524,0
Italy,13/4/2023,96494163,34364633,12174566,1508524,0
Italy,14/4/2023,96494615,34364830,12174566,1508524,0
Italy,15/4/2023,96494832,34364870,12174566,1508524,0
Italy,16/4/2023,96494848,34364928,12174566,1508524,0
Italy,17/4/2023,96495338,34364986,12174566,1508524,0
Italy,18/4/2023,96496151,34365082,12174566,1508524,0
Italy,19/4/2023,96496773,34365195,12174566,1508524,0
Italy,20/4/2023,96497411,34365289,12174566,1508524,0
Italy,21/4/2023,96497891,34365402,12174566,1508524,0
Italy,22/4/2023,96498029,34365460,12174566,1508524,0
Italy,23/4/2023,96498036,34365462,12174566,1508524,0
Italy,24/4/2023,96498251,34365545,12174566,1508524,0
Italy,25/4/2023,96498253,34365612,12174566,1508524,0
Italy,26/4/2023,96498733,34365679,12174566,1508524,0
Italy,27/4/2023,96499247,34365774,12174566,1508524,0
Italy,28/4/2023,96499788,34365926,12174566,1508524,0
Italy,29/4/2023,96499908,34365953,12174566,1508524,0
Italy,30/4/2023,96499915,34365969,12174566,1508524,0
Italy,1/5/2023,96499922,34365986,12174566,1508524,0
Italy,2/5/2023,96500266,34366003,12174566,1508524,0
Italy,3/5/2023,96500592,34366069,12174566,1508524,0
Italy,4/5/2023,96500995,34366145,12174566,1508524,0
Italy,5/5/2023,96501370,34366249,12174566,1508524,0
Italy,6/5/2023,96501451,34366264,12174566,1508524,0
Italy,7/5/2023,96501454,34366266,12174566,1508524,0
Italy,8/5/2023,96501754,34366332,12174566,1508524,0
Italy,9/5/2023,96502089,34366416,12174566,1508524,0
Italy,10/5/2023,96502447,34366516,12174566,1508524,0
Italy,11/5/2023,96502878,34366596,12174566,1508524,0
Italy,12/5/2023,96503119,34366660,12174566,1508524,0
Italy,13/5/2023,96503201,34366673,12174566,1508524,0
Italy,14/5/2023,96503212,34366724,12174566,1508524,0
Italy,15/5/2023,96503535,34366775,12174566,1508524,0
Italy,16/5/2023,96503840,34366845,12174566,1508524,0
Italy,17/5/2023,96504221,34366907,12174566,1508524,0
Italy,18/5/2023,96504551,34366955,12174566,1508524,0
Italy,19/5/2023,96504809,34367023,12174566,1508524,0
Italy,20/5/2023,96504904,34367036,12174566,1508524,0
Italy,21/5/2023,96504908,34367075,12174566,1508524,0
Italy,22/5/2023,96505153,34367114,12174566,1508524,0
Italy,23/5/2023,96505431,34367158,12174566,1508524,0
Italy,24/5/2023,96505684,34367234,12174566,1508524,0
