STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,GENDER,AGE,Age,VARIABLE,Variable,Year,Deaths,Observation Value,Month,Expenditure
"Mortality, by week",I,FRA,France,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,112,,6,
"Mortality, by week",I,FRA,France,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,106,,6,
"Mortality, by week",I,FRA,France,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,67,,6,
"Mortality, by week",I,FRA,France,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,68,,7,
"Mortality, by week",I,DEU,Germany,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,829,,1,11.799
"Mortality, by week",I,DEU,Germany,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,517,,1,11.799
"Mortality, by week",I,DEU,Germany,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,338,,1,11.799
"Mortality, by week",I,DEU,Germany,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,331,,1,11.799
"Mortality, by week",I,DEU,Germany,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,344,,2,11.799
"Mortality, by week",I,DEU,Germany,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,455,,2,11.799
"Mortality, by week",I,DEU,Germany,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,601,,2,11.799
"Mortality, by week",I,DEU,Germany,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,599,,2,11.799
"Mortality, by week",I,DEU,Germany,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,535,,3,11.799
"Mortality, by week",I,DEU,Germany,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,572,,3,11.799
"Mortality, by week",I,DEU,Germany,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,626,,3,11.799
"Mortality, by week",I,DEU,Germany,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,545,,3,11.799
"Mortality, by week",I,DEU,Germany,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,431,,4,11.799
"Mortality, by week",I,DEU,Germany,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,278,,4,11.799
"Mortality, by week",I,DEU,Germany,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,304,,4,11.799
"Mortality, by week",I,DEU,Germany,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,231,,4,11.799
"Mortality, by week",I,DEU,Germany,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,162,,5,11.799
"Mortality, by week",I,DEU,Germany,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,167,,5,11.799
"Mortality, by week",I,DEU,Germany,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,109,,5,11.799
"Mortality, by week",I,DEU,Germany,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,85,,5,11.799
"Mortality, by week",I,DEU,Germany,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,72,,6,11.799
"Mortality, by week",I,DEU,Germany,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,55,,6,11.799
"Mortality, by week",I,DEU,Germany,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,32,,6,11.799
"Mortality, by week",I,DEU,Germany,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,30,,6,11.799
"Mortality, by week",I,DEU,Germany,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,7,11.799
"Mortality, by week",I,DEU,Germany,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,7,11.799
"Mortality, by week",I,GRC,Greece,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,169,,1,
"Mortality, by week",I,GRC,Greece,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,206,,1,
"Mortality, by week",I,GRC,Greece,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,183,,1,
"Mortality, by week",I,GRC,Greece,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,179,,1,
"Mortality, by week",I,GRC,Greece,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,120,,2,
"Mortality, by week",I,GRC,Greece,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,113,,2,
"Mortality, by week",I,GRC,Greece,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,101,,2,
"Mortality, by week",I,GRC,Greece,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,94,,2,
"Mortality, by week",I,GRC,Greece,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,96,,3,
"Mortality, by week",I,GRC,Greece,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,76,,3,
"Mortality, by week",I,GRC,Greece,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,77,,3,
"Mortality, by week",I,GRC,Greece,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,66,,3,
"Mortality, by week",I,GRC,Greece,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,50,,4,
"Mortality, by week",I,GRC,Greece,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,49,,4,
"Mortality, by week",I,GRC,Greece,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,46,,4,
"Mortality, by week",I,GRC,Greece,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,47,,4,
"Mortality, by week",I,GRC,Greece,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,61,,5,
"Mortality, by week",I,GRC,Greece,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,55,,5,
"Mortality, by week",I,GRC,Greece,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,56,,5,
"Mortality, by week",I,GRC,Greece,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,56,,5,
"Mortality, by week",I,GRC,Greece,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,50,,6,
"Mortality, by week",I,GRC,Greece,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,44,,6,
"Mortality, by week",I,GRC,Greece,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,39,,6,
"Mortality, by week",I,GRC,Greece,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,20,,6,
"Mortality, by week",I,GRC,Greece,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,20,,7,
"Mortality, by week",I,GRC,Greece,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,18,,7,
"Mortality, by week",I,GRC,Greece,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,16,,7,
"Mortality, by week",I,GRC,Greece,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,7,
"Mortality, by week",I,GRC,Greece,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,8,
"Mortality, by week",I,GRC,Greece,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,26,,8,
"Mortality, by week",I,GRC,Greece,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,27,,8,
"Mortality, by week",I,GRC,Greece,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,21,,8,
"Mortality, by week",I,GRC,Greece,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,37,,9,
"Mortality, by week",I,GRC,Greece,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,43,,9,
"Mortality, by week",I,GRC,Greece,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,39,,9,
"Mortality, by week",I,GRC,Greece,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,39,,9,
"Mortality, by week",I,GRC,Greece,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,44,,10,
"Mortality, by week",I,GRC,Greece,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,44,,10,
"Mortality, by week",I,GRC,Greece,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,56,,10,
"Mortality, by week",I,GRC,Greece,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,56,,10,
"Mortality, by week",I,GRC,Greece,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,56,,11,
"Mortality, by week",I,GRC,Greece,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,54,,11,
"Mortality, by week",I,GRC,Greece,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,73,,11,
"Mortality, by week",I,GRC,Greece,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,62,,11,
"Mortality, by week",I,GRC,Greece,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,55,,12,
"Mortality, by week",I,GRC,Greece,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,28,,12,
"Mortality, by week",I,GRC,Greece,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,45,,12,
"Mortality, by week",I,HUN,Hungary,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,44,,1,6.362
"Mortality, by week",I,HUN,Hungary,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,1,6.362
"Mortality, by week",I,HUN,Hungary,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,1,6.362
"Mortality, by week",I,HUN,Hungary,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,1,6.362
"Mortality, by week",I,HUN,Hungary,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,2,6.362
"Mortality, by week",I,HUN,Hungary,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,2,6.362
"Mortality, by week",I,HUN,Hungary,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,2,6.362
"Mortality, by week",I,HUN,Hungary,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,2,6.362
"Mortality, by week",I,HUN,Hungary,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,3,6.362
"Mortality, by week",I,HUN,Hungary,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,16,,3,6.362
"Mortality, by week",I,HUN,Hungary,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,3,6.362
"Mortality, by week",I,HUN,Hungary,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,3,6.362
"Mortality, by week",I,HUN,Hungary,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,4,6.362
"Mortality, by week",I,HUN,Hungary,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,4,6.362
"Mortality, by week",I,HUN,Hungary,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,4,6.362
"Mortality, by week",I,HUN,Hungary,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,4,6.362
"Mortality, by week",I,HUN,Hungary,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,5,6.362
"Mortality, by week",I,HUN,Hungary,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,5,6.362
"Mortality, by week",I,HUN,Hungary,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,5,6.362
"Mortality, by week",I,HUN,Hungary,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,5,,5,6.362
"Mortality, by week",I,HUN,Hungary,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,6,6.362
"Mortality, by week",I,HUN,Hungary,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,6,6.362
"Mortality, by week",I,HUN,Hungary,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,2,,6,6.362
"Mortality, by week",I,HUN,Hungary,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,7,6.362
"Mortality, by week",I,HUN,Hungary,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,7,6.362
"Mortality, by week",I,HUN,Hungary,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,7,6.362
"Mortality, by week",I,HUN,Hungary,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,8,6.362
"Mortality, by week",I,HUN,Hungary,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,8,6.362
"Mortality, by week",I,HUN,Hungary,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,8,6.362
"Mortality, by week",I,HUN,Hungary,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,9,6.362
"Mortality, by week",I,HUN,Hungary,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,9,6.362
"Mortality, by week",I,HUN,Hungary,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,10,6.362
"Mortality, by week",I,HUN,Hungary,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,5,,10,6.362
"Mortality, by week",I,HUN,Hungary,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,10,6.362
"Mortality, by week",I,HUN,Hungary,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,10,6.362
"Mortality, by week",I,HUN,Hungary,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,11,6.362
"Mortality, by week",I,HUN,Hungary,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,11,6.362
"Mortality, by week",I,HUN,Hungary,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,11,6.362
"Mortality, by week",I,HUN,Hungary,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,11,6.362
"Mortality, by week",I,HUN,Hungary,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,13,,12,6.362
"Mortality, by week",I,HUN,Hungary,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,12,6.362
"Mortality, by week",I,ISL,Iceland,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,8.992
"Mortality, by week",I,IRL,Ireland,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,59,,1,6.565
"Mortality, by week",I,IRL,Ireland,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,43,,1,6.565
"Mortality, by week",I,IRL,Ireland,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,40,,1,6.565
"Mortality, by week",I,IRL,Ireland,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,29,,1,6.565
"Mortality, by week",I,IRL,Ireland,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,2,6.565
"Mortality, by week",I,IRL,Ireland,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,20,,2,6.565
"Mortality, by week",I,IRL,Ireland,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,18,,2,6.565
"Mortality, by week",I,IRL,Ireland,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,2,6.565
"Mortality, by week",I,IRL,Ireland,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,3,6.565
"Mortality, by week",I,IRL,Ireland,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,3,6.565
"Mortality, by week",I,IRL,Ireland,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,3,6.565
"Mortality, by week",I,IRL,Ireland,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,14,,3,6.565
"Mortality, by week",I,IRL,Ireland,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,4,6.565
"Mortality, by week",I,IRL,Ireland,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,4,6.565
"Mortality, by week",I,IRL,Ireland,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,4,6.565
"Mortality, by week",I,IRL,Ireland,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,21,,4,6.565
"Mortality, by week",I,IRL,Ireland,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,27,,5,6.565
"Mortality, by week",I,IRL,Ireland,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,5,6.565
"Mortality, by week",I,IRL,Ireland,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,28,,5,6.565
"Mortality, by week",I,IRL,Ireland,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,20,,5,6.565
"Mortality, by week",I,IRL,Ireland,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,6,6.565
"Mortality, by week",I,IRL,Ireland,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,6,6.565
"Mortality, by week",I,IRL,Ireland,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,13,,6,6.565
"Mortality, by week",I,IRL,Ireland,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,6,6.565
"Mortality, by week",I,IRL,Ireland,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,7,6.565
"Mortality, by week",I,IRL,Ireland,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,7,6.565
"Mortality, by week",I,IRL,Ireland,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,7,6.565
"Mortality, by week",I,IRL,Ireland,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,2,,7,6.565
"Mortality, by week",I,IRL,Ireland,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,8,6.565
"Mortality, by week",I,IRL,Ireland,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,8,6.565
"Mortality, by week",I,IRL,Ireland,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,8,6.565
"Mortality, by week",I,IRL,Ireland,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,8,6.565
"Mortality, by week",I,IRL,Ireland,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,9,6.565
"Mortality, by week",I,IRL,Ireland,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,23,,9,6.565
"Mortality, by week",I,IRL,Ireland,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,21,,9,6.565
"Mortality, by week",I,IRL,Ireland,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,9,6.565
"Mortality, by week",I,IRL,Ireland,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,10,6.565
"Mortality, by week",I,IRL,Ireland,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,10,6.565
"Mortality, by week",I,IRL,Ireland,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,10,6.565
"Mortality, by week",I,IRL,Ireland,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,10,6.565
"Mortality, by week",I,IRL,Ireland,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,11,6.565
"Mortality, by week",I,IRL,Ireland,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,14,,11,6.565
"Mortality, by week",I,IRL,Ireland,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,15,,11,6.565
"Mortality, by week",I,IRL,Ireland,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,11,6.565
"Mortality, by week",I,IRL,Ireland,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,12,6.565
"Mortality, by week",I,IRL,Ireland,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,12,6.565
"Mortality, by week",I,IRL,Ireland,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,6.565
"Mortality, by week",I,ISR,Israel,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,46,,1,
"Mortality, by week",I,ISR,Israel,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,24,,1,
"Mortality, by week",I,ISR,Israel,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,36,,1,
"Mortality, by week",I,ISR,Israel,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,26,,1,
"Mortality, by week",I,ISR,Israel,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,26,,2,
"Mortality, by week",I,ISR,Israel,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,19,,2,
"Mortality, by week",I,ISR,Israel,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,21,,2,
"Mortality, by week",I,ISR,Israel,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,26,,2,
"Mortality, by week",I,ISR,Israel,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,25,,3,
"Mortality, by week",I,ISR,Israel,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,23,,3,
"Mortality, by week",I,ISR,Israel,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,32,,3,
"Mortality, by week",I,ISR,Israel,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,22,,3,
"Mortality, by week",I,ISR,Israel,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,24,,4,
"Mortality, by week",I,ISR,Israel,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,16,,4,
"Mortality, by week",I,ISR,Israel,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,22,,4,
"Mortality, by week",I,ISR,Israel,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,25,,4,
"Mortality, by week",I,ISR,Israel,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,19,,5,
"Mortality, by week",I,ISR,Israel,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,5,
"Mortality, by week",I,ISR,Israel,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,5,
"Mortality, by week",I,ISR,Israel,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,16,,5,
"Mortality, by week",I,ISR,Israel,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,6,
"Mortality, by week",I,ISR,Israel,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,6,
"Mortality, by week",I,ISR,Israel,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,6,
"Mortality, by week",I,ISR,Israel,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,6,
"Mortality, by week",I,ISR,Israel,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,7,
"Mortality, by week",I,ISR,Israel,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,7,
"Mortality, by week",I,ISR,Israel,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,7,
"Mortality, by week",I,ISR,Israel,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,7,
"Mortality, by week",I,ISR,Israel,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,8,
"Mortality, by week",I,ISR,Israel,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,8,
"Mortality, by week",I,ISR,Israel,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,8,
"Mortality, by week",I,ISR,Israel,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,8,
"Mortality, by week",I,ISR,Israel,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,9,
"Mortality, by week",I,ISR,Israel,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,9,
"Mortality, by week",I,ISR,Israel,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,9,
"Mortality, by week",I,ISR,Israel,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,16,,9,
"Mortality, by week",I,ISR,Israel,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,10,
"Mortality, by week",I,ISR,Israel,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,10,
"Mortality, by week",I,ISR,Israel,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,10,
"Mortality, by week",I,ISR,Israel,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,
"Mortality, by week",I,ISR,Israel,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,11,
"Mortality, by week",I,ISR,Israel,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,5,,11,
"Mortality, by week",I,ISR,Israel,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,11,
"Mortality, by week",I,ISR,Israel,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,
