REF_AREA,Country,AGE,TIME_PERIOD,Mortality
FIN,Finland,_T,2020-W10,0
FIN,Finland,_T,2020-W11,0
FIN,Finland,_T,2020-W12,1
FIN,Finland,_T,2020-W13,12
FIN,Finland,_T,2020-W14,29
FIN,Finland,_T,2020-W15,48
FIN,Finland,_T,2020-W16,58
FIN,Finland,_T,2020-W17,49
FIN,Finland,_T,2020-W18,42
FIN,Finland,_T,2020-W19,30
FIN,Finland,_T,2020-W20,23
FIN,Finland,_T,2020-W21,9
FIN,Finland,_T,2020-W22,8
FIN,Finland,_T,2020-W23,3
FIN,Finland,_T,2020-W24,1
FIN,Finland,_T,2020-W25,0
FIN,Finland,_T,2020-W26,1
FIN,Finland,_T,2020-W27,1
FIN,Finland,_T,2020-W28,0
FIN,Finland,_T,2020-W29,0
FIN,Finland,_T,2020-W30,2
FIN,Finland,_T,2020-W31,2
FIN,Finland,_T,2020-W32,1
FIN,Finland,_T,2020-W33,0
FIN,Finland,_T,2020-W34,1
FIN,Finland,_T,2020-W35,0
FIN,Finland,_T,2020-W36,0
FIN,Finland,_T,2020-W37,4
FIN,Finland,_T,2020-W38,3
FIN,Finland,_T,2020-W39,3
FIN,Finland,_T,2020-W40,3
FIN,Finland,_T,2020-W41,2
FIN,Finland,_T,2020-W42,4
FIN,Finland,_T,2020-W43,2
FIN,Finland,_T,2020-W44,7
FIN,Finland,_T,2020-W45,4
FIN,Finland,_T,2020-W46,4
FIN,Finland,_T,2020-W47,19
FIN,Finland,_T,2020-W48,19
FIN,Finland,_T,2020-W49,28
FIN,Finland,_T,2020-W50,37
FIN,Finland,_T,2020-W51,48
FIN,Finland,_T,2020-W52,36
FIN,Finland,_T,2020-W53,35
FIN,Finland,_T,2021-W01,21
FIN,Finland,_T,2021-W02,23
FIN,Finland,_T,2021-W03,34
FIN,Finland,_T,2021-W04,24
FIN,Finland,_T,2021-W05,23
FIN,Finland,_T,2021-W06,17
FIN,Finland,_T,2021-W07,17
FIN,Finland,_T,2021-W08,26
FIN,Finland,_T,2021-W09,24
FIN,Finland,_T,2021-W10,23
FIN,Finland,_T,2021-W11,17
FIN,Finland,_T,2021-W12,18
FIN,Finland,_T,2021-W13,30
FIN,Finland,_T,2021-W14,16
FIN,Finland,_T,2021-W15,17
FIN,Finland,_T,2021-W16,18
FIN,Finland,_T,2021-W17,10
FIN,Finland,_T,2021-W18,14
FIN,Finland,_T,2021-W19,7
FIN,Finland,_T,2021-W20,11
FIN,Finland,_T,2021-W21,15
FIN,Finland,_T,2021-W22,5
FIN,Finland,_T,2021-W23,5
FIN,Finland,_T,2021-W24,1
FIN,Finland,_T,2021-W25,2
FIN,Finland,_T,2021-W26,1
FIN,Finland,_T,2021-W27,3
FIN,Finland,_T,2021-W28,0
FIN,Finland,_T,2021-W29,2
FIN,Finland,_T,2021-W30,4
FIN,Finland,_T,2021-W31,14
FIN,Finland,_T,2021-W32,13
FIN,Finland,_T,2021-W33,7
FIN,Finland,_T,2021-W34,10
FIN,Finland,_T,2021-W35,10
FIN,Finland,_T,2021-W36,12
FIN,Finland,_T,2021-W37,11
FIN,Finland,_T,2021-W38,17
FIN,Finland,_T,2021-W39,15
FIN,Finland,_T,2021-W40,25
FIN,Finland,_T,2021-W41,24
FIN,Finland,_T,2021-W42,28
FIN,Finland,_T,2021-W43,26
FIN,Finland,_T,2021-W44,30
FIN,Finland,_T,2021-W45,40
FIN,Finland,_T,2021-W46,51
FIN,Finland,_T,2021-W47,67
FIN,Finland,_T,2021-W48,58
FIN,Finland,_T,2021-W49,51
FIN,Finland,_T,2021-W50,43
FIN,Finland,_T,2021-W51,44
FIN,Finland,_T,2021-W52,62
FIN,Finland,_T,2022-W01,83
FIN,Finland,_T,2022-W02,99
FIN,Finland,_T,2022-W03,150
FIN,Finland,_T,2022-W04,106
FIN,Finland,_T,2022-W05,126
FIN,Finland,_T,2022-W06,146
FIN,Finland,_T,2022-W07,111
FIN,Finland,_T,2022-W08,112
FIN,Finland,_T,2022-W09,172
FIN,Finland,_T,2022-W10,155
FIN,Finland,_T,2022-W11,204
FIN,Finland,_T,2022-W12,172
FIN,Finland,_T,2022-W13,236
FIN,Finland,_T,2022-W14,229
FIN,Finland,_T,2022-W15,204
FIN,Finland,_T,2022-W16,190
FIN,Finland,_T,2022-W17,167
FIN,Finland,_T,2022-W18,144
FIN,Finland,_T,2022-W19,99
FIN,Finland,_T,2022-W20,94
FIN,Finland,_T,2022-W21,86
FIN,Finland,_T,2022-W22,61
FIN,Finland,_T,2022-W23,54
FIN,Finland,_T,2022-W24,74
FIN,Finland,_T,2022-W25,57
FIN,Finland,_T,2022-W26,60
FIN,Finland,_T,2022-W27,67
FIN,Finland,_T,2022-W28,64
FIN,Finland,_T,2022-W29,87
FIN,Finland,_T,2022-W30,89
FIN,Finland,_T,2022-W31,107
FIN,Finland,_T,2022-W32,114
FIN,Finland,_T,2022-W33,129
FIN,Finland,_T,2022-W34,81
FIN,Finland,_T,2022-W35,75
FIN,Finland,_T,2022-W36,83
FIN,Finland,_T,2022-W37,73
FIN,Finland,_T,2022-W38,76
FIN,Finland,_T,2022-W39,122
FIN,Finland,_T,2022-W40,113
FIN,Finland,_T,2022-W41,172
FIN,Finland,_T,2022-W42,182
FIN,Finland,_T,2022-W43,221
FIN,Finland,_T,2022-W44,194
FIN,Finland,_T,2022-W45,188
FIN,Finland,_T,2022-W46,183
FIN,Finland,_T,2022-W47,176
FIN,Finland,_T,2022-W48,164
FIN,Finland,_T,2022-W49,149
FIN,Finland,_T,2022-W50,163
FIN,Finland,_T,2022-W51,152
FIN,Finland,_T,2022-W52,163
FIN,Finland,_T,2023-W01,132
FIN,Finland,_T,2023-W02,128
FIN,Finland,_T,2023-W03,72
FIN,Finland,_T,2023-W04,64
FIN,Finland,_T,2023-W05,45
FIN,Finland,_T,2023-W06,30
FIN,Finland,_T,2023-W07,35
FIN,Finland,_T,2023-W08,30
FIN,Finland,_T,2023-W09,29
FIN,Finland,_T,2023-W10,28
FIN,Finland,_T,2023-W11,35
FIN,Finland,_T,2023-W12,35
FIN,Finland,_T,2023-W13,47
FIN,Finland,_T,2023-W14,61
FIN,Finland,_T,2023-W15,76
FIN,Finland,_T,2023-W16,92
FIN,Finland,_T,2023-W17,106
FIN,Finland,_T,2023-W18,85
FIN,Finland,_T,2023-W19,97
FIN,Finland,_T,2023-W20,92
FIN,Finland,_T,2023-W21,64
FIN,Finland,_T,2023-W22,65
FIN,Finland,_T,2023-W23,48
FIN,Finland,_T,2023-W24,48
FIN,Finland,_T,2023-W25,36
FIN,Finland,_T,2023-W26,46
FIN,Finland,_T,2023-W27,23
FIN,Finland,_T,2023-W28,18
FIN,Finland,_T,2023-W29,25
FIN,Finland,_T,2023-W30,11
FIN,Finland,_T,2023-W31,13
FIN,Finland,_T,2023-W32,9
FIN,Finland,_T,2023-W33,15
FIN,Finland,_T,2023-W34,12
FIN,Finland,_T,2023-W35,18
FIN,Finland,_T,2023-W36,17
FIN,Finland,_T,2023-W37,36
FIN,Finland,_T,2023-W38,12
SVN,Slovenia,_T,2020-W10,0
SVN,Slovenia,_T,2020-W11,1
SVN,Slovenia,_T,2020-W12,1
SVN,Slovenia,_T,2020-W13,11
SVN,Slovenia,_T,2020-W14,20
SVN,Slovenia,_T,2020-W15,28
SVN,Slovenia,_T,2020-W16,22
SVN,Slovenia,_T,2020-W17,7
SVN,Slovenia,_T,2020-W18,15
SVN,Slovenia,_T,2020-W19,5
SVN,Slovenia,_T,2020-W20,1
SVN,Slovenia,_T,2020-W21,2
SVN,Slovenia,_T,2020-W22,0
SVN,Slovenia,_T,2020-W23,1
SVN,Slovenia,_T,2020-W24,0
SVN,Slovenia,_T,2020-W25,0
SVN,Slovenia,_T,2020-W26,0
SVN,Slovenia,_T,2020-W27,0
SVN,Slovenia,_T,2020-W28,0
SVN,Slovenia,_T,2020-W29,1
SVN,Slovenia,_T,2020-W30,4
SVN,Slovenia,_T,2020-W31,5
SVN,Slovenia,_T,2020-W32,6
SVN,Slovenia,_T,2020-W33,1
SVN,Slovenia,_T,2020-W34,2
SVN,Slovenia,_T,2020-W35,0
SVN,Slovenia,_T,2020-W36,1
SVN,Slovenia,_T,2020-W37,3
SVN,Slovenia,_T,2020-W38,8
SVN,Slovenia,_T,2020-W39,10
SVN,Slovenia,_T,2020-W40,7
SVN,Slovenia,_T,2020-W41,17
SVN,Slovenia,_T,2020-W42,34
SVN,Slovenia,_T,2020-W43,76
SVN,Slovenia,_T,2020-W44,153
SVN,Slovenia,_T,2020-W45,204
SVN,Slovenia,_T,2020-W46,270
SVN,Slovenia,_T,2020-W47,291
SVN,Slovenia,_T,2020-W48,362
SVN,Slovenia,_T,2020-W49,404
SVN,Slovenia,_T,2020-W50,353
SVN,Slovenia,_T,2020-W51,298
SVN,Slovenia,_T,2020-W52,257
SVN,Slovenia,_T,2020-W53,248
SVN,Slovenia,_T,2021-W01,201
SVN,Slovenia,_T,2021-W02,191
SVN,Slovenia,_T,2021-W03,187
SVN,Slovenia,_T,2021-W04,149
SVN,Slovenia,_T,2021-W05,119
SVN,Slovenia,_T,2021-W06,91
SVN,Slovenia,_T,2021-W07,41
SVN,Slovenia,_T,2021-W08,66
SVN,Slovenia,_T,2021-W09,38
SVN,Slovenia,_T,2021-W10,46
SVN,Slovenia,_T,2021-W11,49
SVN,Slovenia,_T,2021-W12,53
SVN,Slovenia,_T,2021-W13,61
SVN,Slovenia,_T,2021-W14,44
SVN,Slovenia,_T,2021-W15,46
SVN,Slovenia,_T,2021-W16,55
SVN,Slovenia,_T,2021-W17,52
SVN,Slovenia,_T,2021-W18,31
SVN,Slovenia,_T,2021-W19,29
SVN,Slovenia,_T,2021-W20,19
SVN,Slovenia,_T,2021-W21,19
SVN,Slovenia,_T,2021-W22,14
SVN,Slovenia,_T,2021-W23,20
SVN,Slovenia,_T,2021-W24,9
SVN,Slovenia,_T,2021-W25,6
SVN,Slovenia,_T,2021-W26,1
SVN,Slovenia,_T,2021-W27,8
SVN,Slovenia,_T,2021-W28,0
SVN,Slovenia,_T,2021-W29,1
SVN,Slovenia,_T,2021-W30,1
SVN,Slovenia,_T,2021-W31,1
SVN,Slovenia,_T,2021-W32,0
SVN,Slovenia,_T,2021-W33,9
SVN,Slovenia,_T,2021-W34,10
SVN,Slovenia,_T,2021-W35,8
SVN,Slovenia,_T,2021-W36,21
SVN,Slovenia,_T,2021-W37,36
SVN,Slovenia,_T,2021-W38,45
SVN,Slovenia,_T,2021-W39,54
SVN,Slovenia,_T,2021-W40,50
SVN,Slovenia,_T,2021-W41,35
SVN,Slovenia,_T,2021-W42,52
SVN,Slovenia,_T,2021-W43,75
SVN,Slovenia,_T,2021-W44,104
SVN,Slovenia,_T,2021-W45,128
SVN,Slovenia,_T,2021-W46,142
SVN,Slovenia,_T,2021-W47,148
SVN,Slovenia,_T,2021-W48,135
SVN,Slovenia,_T,2021-W49,114
SVN,Slovenia,_T,2021-W50,85
SVN,Slovenia,_T,2021-W51,61
SVN,Slovenia,_T,2021-W52,64
SVN,Slovenia,_T,2022-W01,57
SVN,Slovenia,_T,2022-W02,51
SVN,Slovenia,_T,2022-W03,84
SVN,Slovenia,_T,2022-W04,119
SVN,Slovenia,_T,2022-W05,173
SVN,Slovenia,_T,2022-W06,167
SVN,Slovenia,_T,2022-W07,185
SVN,Slovenia,_T,2022-W08,151
SVN,Slovenia,_T,2022-W09,101
SVN,Slovenia,_T,2022-W10,80
SVN,Slovenia,_T,2022-W11,64
SVN,Slovenia,_T,2022-W12,50
SVN,Slovenia,_T,2022-W13,60
SVN,Slovenia,_T,2022-W14,56
SVN,Slovenia,_T,2022-W15,51
SVN,Slovenia,_T,2022-W16,55
SVN,Slovenia,_T,2022-W17,40
SVN,Slovenia,_T,2022-W18,42
SVN,Slovenia,_T,2022-W19,31
SVN,Slovenia,_T,2022-W20,18
SVN,Slovenia,_T,2022-W21,11
SVN,Slovenia,_T,2022-W22,13
SVN,Slovenia,_T,2022-W23,9
SVN,Slovenia,_T,2022-W24,7
SVN,Slovenia,_T,2022-W25,4
SVN,Slovenia,_T,2022-W26,11
SVN,Slovenia,_T,2022-W27,20
SVN,Slovenia,_T,2022-W28,24
SVN,Slovenia,_T,2022-W29,53
SVN,Slovenia,_T,2022-W30,47
SVN,Slovenia,_T,2022-W31,50
SVN,Slovenia,_T,2022-W32,51
SVN,Slovenia,_T,2022-W33,34
SVN,Slovenia,_T,2022-W34,41
SVN,Slovenia,_T,2022-W35,28
SVN,Slovenia,_T,2022-W36,23
SVN,Slovenia,_T,2022-W37,33
SVN,Slovenia,_T,2022-W38,21
SVN,Slovenia,_T,2022-W39,37
SVN,Slovenia,_T,2022-W40,49
SVN,Slovenia,_T,2022-W41,49
SVN,Slovenia,_T,2022-W42,49
SVN,Slovenia,_T,2022-W43,34
SVN,Slovenia,_T,2022-W44,33
SVN,Slovenia,_T,2022-W45,22
SVN,Slovenia,_T,2022-W46,22
SVN,Slovenia,_T,2022-W47,27
SVN,Slovenia,_T,2022-W48,34
SVN,Slovenia,_T,2022-W49,41
SVN,Slovenia,_T,2022-W50,61
SVN,Slovenia,_T,2022-W51,75
SVN,Slovenia,_T,2022-W52,70
SVN,Slovenia,_T,2023-W01,71
SVN,Slovenia,_T,2023-W02,52
SVN,Slovenia,_T,2023-W03,50
SVN,Slovenia,_T,2023-W04,32
SVN,Slovenia,_T,2023-W05,11
SVN,Slovenia,_T,2023-W06,18
SVN,Slovenia,_T,2023-W07,18
SVN,Slovenia,_T,2023-W08,25
SVN,Slovenia,_T,2023-W09,13
SVN,Slovenia,_T,2023-W10,16
SVN,Slovenia,_T,2023-W11,23
SVN,Slovenia,_T,2023-W12,27
SVN,Slovenia,_T,2023-W13,17
SVN,Slovenia,_T,2023-W14,32
SVN,Slovenia,_T,2023-W15,20
SVN,Slovenia,_T,2023-W16,23
SVN,Slovenia,_T,2023-W17,20
SVN,Slovenia,_T,2023-W18,20
SVN,Slovenia,_T,2023-W19,18
SVN,Slovenia,_T,2023-W20,7
SVN,Slovenia,_T,2023-W21,9
SVN,Slovenia,_T,2023-W22,6
SVN,Slovenia,_T,2023-W23,7
SVN,Slovenia,_T,2023-W24,6
SVN,Slovenia,_T,2023-W25,10
SVN,Slovenia,_T,2023-W26,2
SVN,Slovenia,_T,2023-W27,2
SVN,Slovenia,_T,2023-W28,3
SVN,Slovenia,_T,2023-W29,1
SVN,Slovenia,_T,2023-W30,1
SVN,Slovenia,_T,2023-W31,2
SVN,Slovenia,_T,2023-W32,1
SVN,Slovenia,_T,2023-W33,3
SVN,Slovenia,_T,2023-W34,0
SVN,Slovenia,_T,2023-W35,3
SVN,Slovenia,_T,2023-W36,2
SVN,Slovenia,_T,2023-W37,7
SVN,Slovenia,_T,2023-W38,4
SVN,Slovenia,_T,2023-W39,8
SVN,Slovenia,_T,2023-W40,9
SVN,Slovenia,_T,2023-W41,21
SVN,Slovenia,_T,2023-W42,24
SVN,Slovenia,_T,2023-W43,17
SVN,Slovenia,_T,2023-W44,23
SVN,Slovenia,_T,2023-W45,26
SVN,Slovenia,_T,2023-W46,22
SVN,Slovenia,_T,2023-W47,2
LUX,Luxembourg,_T,2020-W09,0
LUX,Luxembourg,_T,2020-W10,0
LUX,Luxembourg,_T,2020-W11,3
LUX,Luxembourg,_T,2020-W12,12
LUX,Luxembourg,_T,2020-W13,21
LUX,Luxembourg,_T,2020-W14,22
LUX,Luxembourg,_T,2020-W15,16
LUX,Luxembourg,_T,2020-W16,5
LUX,Luxembourg,_T,2020-W17,2
LUX,Luxembourg,_T,2020-W18,2
LUX,Luxembourg,_T,2020-W19,0
LUX,Luxembourg,_T,2020-W20,0
LUX,Luxembourg,_T,2020-W21,0
LUX,Luxembourg,_T,2020-W22,0
LUX,Luxembourg,_T,2020-W23,0
LUX,Luxembourg,_T,2020-W24,0
LUX,Luxembourg,_T,2020-W25,0
LUX,Luxembourg,_T,2020-W26,0
LUX,Luxembourg,_T,2020-W27,0
LUX,Luxembourg,_T,2020-W28,4
LUX,Luxembourg,_T,2020-W29,3
LUX,Luxembourg,_T,2020-W30,1
LUX,Luxembourg,_T,2020-W31,3
LUX,Luxembourg,_T,2020-W32,1
LUX,Luxembourg,_T,2020-W33,0
LUX,Luxembourg,_T,2020-W34,0
LUX,Luxembourg,_T,2020-W35,0
LUX,Luxembourg,_T,2020-W36,0
LUX,Luxembourg,_T,2020-W37,0
LUX,Luxembourg,_T,2020-W38,0
LUX,Luxembourg,_T,2020-W39,3
LUX,Luxembourg,_T,2020-W40,1
LUX,Luxembourg,_T,2020-W41,7
LUX,Luxembourg,_T,2020-W42,7
LUX,Luxembourg,_T,2020-W43,13
LUX,Luxembourg,_T,2020-W44,11
LUX,Luxembourg,_T,2020-W45,12
LUX,Luxembourg,_T,2020-W46,11
LUX,Luxembourg,_T,2020-W47,21
LUX,Luxembourg,_T,2020-W48,17
LUX,Luxembourg,_T,2020-W49,20
LUX,Luxembourg,_T,2020-W50,32
LUX,Luxembourg,_T,2020-W51,16
LUX,Luxembourg,_T,2020-W52,19
LUX,Luxembourg,_T,2020-W53,10
LUX,Luxembourg,_T,2021-W01,6
LUX,Luxembourg,_T,2021-W02,9
LUX,Luxembourg,_T,2021-W03,13
LUX,Luxembourg,_T,2021-W04,14
LUX,Luxembourg,_T,2021-W05,14
LUX,Luxembourg,_T,2021-W06,16
LUX,Luxembourg,_T,2021-W07,11
LUX,Luxembourg,_T,2021-W08,28
LUX,Luxembourg,_T,2021-W09,33
LUX,Luxembourg,_T,2021-W10,23
LUX,Luxembourg,_T,2021-W11,21
LUX,Luxembourg,_T,2021-W12,13
LUX,Luxembourg,_T,2021-W13,10
LUX,Luxembourg,_T,2021-W14,14
LUX,Luxembourg,_T,2021-W15,5
LUX,Luxembourg,_T,2021-W16,2
LUX,Luxembourg,_T,2021-W17,4
LUX,Luxembourg,_T,2021-W18,4
LUX,Luxembourg,_T,2021-W19,2
LUX,Luxembourg,_T,2021-W20,1
LUX,Luxembourg,_T,2021-W21,0
LUX,Luxembourg,_T,2021-W22,1
LUX,Luxembourg,_T,2021-W23,0
LUX,Luxembourg,_T,2021-W24,0
LUX,Luxembourg,_T,2021-W25,0
LUX,Luxembourg,_T,2021-W26,0
LUX,Luxembourg,_T,2021-W27,1
LUX,Luxembourg,_T,2021-W28,1
LUX,Luxembourg,_T,2021-W29,3
LUX,Luxembourg,_T,2021-W30,1
LUX,Luxembourg,_T,2021-W31,1
LUX,Luxembourg,_T,2021-W32,1
LUX,Luxembourg,_T,2021-W33,1
LUX,Luxembourg,_T,2021-W34,2
LUX,Luxembourg,_T,2021-W35,2
LUX,Luxembourg,_T,2021-W36,0
LUX,Luxembourg,_T,2021-W37,3
LUX,Luxembourg,_T,2021-W38,0
LUX,Luxembourg,_T,2021-W39,1
LUX,Luxembourg,_T,2021-W40,3
LUX,Luxembourg,_T,2021-W41,5
LUX,Luxembourg,_T,2021-W42,5
LUX,Luxembourg,_T,2021-W43,6
LUX,Luxembourg,_T,2021-W44,5
LUX,Luxembourg,_T,2021-W45,3
LUX,Luxembourg,_T,2021-W46,8
LUX,Luxembourg,_T,2021-W47,13
LUX,Luxembourg,_T,2021-W48,13
LUX,Luxembourg,_T,2021-W49,4
LUX,Luxembourg,_T,2021-W50,8
LUX,Luxembourg,_T,2021-W51,6
LUX,Luxembourg,_T,2021-W52,5
LUX,Luxembourg,_T,2022-W01,11
LUX,Luxembourg,_T,2022-W02,7
LUX,Luxembourg,_T,2022-W03,15
LUX,Luxembourg,_T,2022-W04,18
LUX,Luxembourg,_T,2022-W05,22
LUX,Luxembourg,_T,2022-W06,15
LUX,Luxembourg,_T,2022-W07,6
LUX,Luxembourg,_T,2022-W08,8
LUX,Luxembourg,_T,2022-W09,9
LUX,Luxembourg,_T,2022-W10,15
LUX,Luxembourg,_T,2022-W11,12
LUX,Luxembourg,_T,2022-W12,13
LUX,Luxembourg,_T,2022-W13,14
LUX,Luxembourg,_T,2022-W14,11
LUX,Luxembourg,_T,2022-W15,13
LUX,Luxembourg,_T,2022-W16,5
LUX,Luxembourg,_T,2022-W17,7
LUX,Luxembourg,_T,2022-W18,11
LUX,Luxembourg,_T,2022-W19,2
LUX,Luxembourg,_T,2022-W20,5
LUX,Luxembourg,_T,2022-W21,4
LUX,Luxembourg,_T,2022-W22,4
LUX,Luxembourg,_T,2022-W23,4
LUX,Luxembourg,_T,2022-W24,2
LUX,Luxembourg,_T,2022-W25,7
LUX,Luxembourg,_T,2022-W26,4
LUX,Luxembourg,_T,2022-W27,5
LUX,Luxembourg,_T,2022-W28,1
LUX,Luxembourg,_T,2022-W29,3
LUX,Luxembourg,_T,2022-W30,3
LUX,Luxembourg,_T,2022-W31,3
LUX,Luxembourg,_T,2022-W32,0
LUX,Luxembourg,_T,2022-W33,2
LUX,Luxembourg,_T,2022-W34,0
LUX,Luxembourg,_T,2022-W35,2
LUX,Luxembourg,_T,2022-W36,0
LUX,Luxembourg,_T,2022-W37,2
LUX,Luxembourg,_T,2022-W38,1
LUX,Luxembourg,_T,2022-W39,1
LUX,Luxembourg,_T,2022-W40,2
LUX,Luxembourg,_T,2022-W41,4
LUX,Luxembourg,_T,2022-W42,5
LUX,Luxembourg,_T,2022-W43,2
LUX,Luxembourg,_T,2022-W44,4
LUX,Luxembourg,_T,2022-W45,3
LUX,Luxembourg,_T,2022-W46,4
LUX,Luxembourg,_T,2022-W47,2
LUX,Luxembourg,_T,2022-W48,8
LUX,Luxembourg,_T,2022-W49,2
LUX,Luxembourg,_T,2022-W50,4
LUX,Luxembourg,_T,2022-W51,8
LUX,Luxembourg,_T,2022-W52,6
LUX,Luxembourg,_T,2023-W01,7
LUX,Luxembourg,_T,2023-W02,4
LUX,Luxembourg,_T,2023-W03,5
LUX,Luxembourg,_T,2023-W04,3
LUX,Luxembourg,_T,2023-W05,2
LUX,Luxembourg,_T,2023-W06,2
LUX,Luxembourg,_T,2023-W07,1
LUX,Luxembourg,_T,2023-W08,5
LUX,Luxembourg,_T,2023-W09,1
LUX,Luxembourg,_T,2023-W10,1
LUX,Luxembourg,_T,2023-W11,2
LUX,Luxembourg,_T,2023-W12,6
HUN,Hungary,_T,2020-W10,0
HUN,Hungary,_T,2020-W11,1
HUN,Hungary,_T,2020-W12,6
HUN,Hungary,_T,2020-W13,8
HUN,Hungary,_T,2020-W14,31
HUN,Hungary,_T,2020-W15,67
HUN,Hungary,_T,2020-W16,91
HUN,Hungary,_T,2020-W17,80
HUN,Hungary,_T,2020-W18,70
HUN,Hungary,_T,2020-W19,69
HUN,Hungary,_T,2020-W20,41
HUN,Hungary,_T,2020-W21,28
HUN,Hungary,_T,2020-W22,36
HUN,Hungary,_T,2020-W23,20
HUN,Hungary,_T,2020-W24,15
HUN,Hungary,_T,2020-W25,10
HUN,Hungary,_T,2020-W26,12
HUN,Hungary,_T,2020-W27,4
HUN,Hungary,_T,2020-W28,6
HUN,Hungary,_T,2020-W29,1
HUN,Hungary,_T,2020-W30,0
HUN,Hungary,_T,2020-W31,1
HUN,Hungary,_T,2020-W32,8
HUN,Hungary,_T,2020-W33,3
HUN,Hungary,_T,2020-W34,5
HUN,Hungary,_T,2020-W35,4
HUN,Hungary,_T,2020-W36,10
HUN,Hungary,_T,2020-W37,19
HUN,Hungary,_T,2020-W38,47
HUN,Hungary,_T,2020-W39,66
HUN,Hungary,_T,2020-W40,99
HUN,Hungary,_T,2020-W41,130
HUN,Hungary,_T,2020-W42,214
HUN,Hungary,_T,2020-W43,319
HUN,Hungary,_T,2020-W44,486
HUN,Hungary,_T,2020-W45,703
HUN,Hungary,_T,2020-W46,742
HUN,Hungary,_T,2020-W47,651
HUN,Hungary,_T,2020-W48,849
HUN,Hungary,_T,2020-W49,1295
HUN,Hungary,_T,2020-W50,1260
HUN,Hungary,_T,2020-W51,1115
HUN,Hungary,_T,2020-W52,1022
HUN,Hungary,_T,2020-W53,918
HUN,Hungary,_T,2021-W01,784
HUN,Hungary,_T,2021-W02,700
HUN,Hungary,_T,2021-W03,599
HUN,Hungary,_T,2021-W04,530
HUN,Hungary,_T,2021-W05,509
HUN,Hungary,_T,2021-W06,496
HUN,Hungary,_T,2021-W07,547
HUN,Hungary,_T,2021-W08,762
HUN,Hungary,_T,2021-W09,951
HUN,Hungary,_T,2021-W10,1247
HUN,Hungary,_T,2021-W11,1549
HUN,Hungary,_T,2021-W12,1861
HUN,Hungary,_T,2021-W13,1878
HUN,Hungary,_T,2021-W14,1556
HUN,Hungary,_T,2021-W15,1243
HUN,Hungary,_T,2021-W16,933
HUN,Hungary,_T,2021-W17,691
HUN,Hungary,_T,2021-W18,509
HUN,Hungary,_T,2021-W19,340
HUN,Hungary,_T,2021-W20,222
HUN,Hungary,_T,2021-W21,120
HUN,Hungary,_T,2021-W22,89
HUN,Hungary,_T,2021-W23,51
HUN,Hungary,_T,2021-W24,27
HUN,Hungary,_T,2021-W25,25
HUN,Hungary,_T,2021-W26,7
HUN,Hungary,_T,2021-W27,11
HUN,Hungary,_T,2021-W28,7
HUN,Hungary,_T,2021-W29,2
HUN,Hungary,_T,2021-W30,5
HUN,Hungary,_T,2021-W31,7
HUN,Hungary,_T,2021-W32,4
HUN,Hungary,_T,2021-W33,13
HUN,Hungary,_T,2021-W34,7
HUN,Hungary,_T,2021-W35,15
HUN,Hungary,_T,2021-W36,32
HUN,Hungary,_T,2021-W37,40
HUN,Hungary,_T,2021-W38,45
HUN,Hungary,_T,2021-W39,70
HUN,Hungary,_T,2021-W40,64
HUN,Hungary,_T,2021-W41,119
HUN,Hungary,_T,2021-W42,208
HUN,Hungary,_T,2021-W43,392
HUN,Hungary,_T,2021-W44,653
HUN,Hungary,_T,2021-W45,875
HUN,Hungary,_T,2021-W46,999
HUN,Hungary,_T,2021-W47,1242
HUN,Hungary,_T,2021-W48,1333
HUN,Hungary,_T,2021-W49,1228
HUN,Hungary,_T,2021-W50,1006
HUN,Hungary,_T,2021-W51,845
HUN,Hungary,_T,2021-W52,627
HUN,Hungary,_T,2022-W01,506
HUN,Hungary,_T,2022-W02,424
HUN,Hungary,_T,2022-W03,380
HUN,Hungary,_T,2022-W04,467
HUN,Hungary,_T,2022-W05,608
HUN,Hungary,_T,2022-W06,684
HUN,Hungary,_T,2022-W07,655
HUN,Hungary,_T,2022-W08,607
HUN,Hungary,_T,2022-W09,456
HUN,Hungary,_T,2022-W10,318
HUN,Hungary,_T,2022-W11,270
HUN,Hungary,_T,2022-W12,238
HUN,Hungary,_T,2022-W13,215
HUN,Hungary,_T,2022-W14,201
HUN,Hungary,_T,2022-W15,166
HUN,Hungary,_T,2022-W16,150
HUN,Hungary,_T,2022-W17,152
HUN,Hungary,_T,2022-W18,94
HUN,Hungary,_T,2022-W19,82
HUN,Hungary,_T,2022-W20,41
HUN,Hungary,_T,2022-W21,21
HUN,Hungary,_T,2022-W22,23
HUN,Hungary,_T,2022-W23,21
HUN,Hungary,_T,2022-W24,17
HUN,Hungary,_T,2022-W25,15
HUN,Hungary,_T,2022-W26,26
HUN,Hungary,_T,2022-W27,39
HUN,Hungary,_T,2022-W28,47
HUN,Hungary,_T,2022-W29,78
HUN,Hungary,_T,2022-W30,104
HUN,Hungary,_T,2022-W31,114
HUN,Hungary,_T,2022-W32,110
HUN,Hungary,_T,2022-W33,112
HUN,Hungary,_T,2022-W34,85
HUN,Hungary,_T,2022-W35,50
HUN,Hungary,_T,2022-W36,41
HUN,Hungary,_T,2022-W37,48
HUN,Hungary,_T,2022-W38,66
HUN,Hungary,_T,2022-W39,111
HUN,Hungary,_T,2022-W40,120
HUN,Hungary,_T,2022-W41,114
HUN,Hungary,_T,2022-W42,100
HUN,Hungary,_T,2022-W43,92
